time_ms,signal_V
1.457294399999999825e+02,1.146869737078470841e-02
1.457355599999999924e+02,1.198430417959214789e-02
1.457416800000000023e+02,1.149993691761647119e-02
1.457478000000000122e+02,1.092364920072386170e-02
1.457539200000000221e+02,1.163563369916359447e-02
1.457600400000000036e+02,1.146659061300850380e-02
1.457661600000000135e+02,1.226659062300849978e-02
1.457722799999999950e+02,1.156323796137828652e-02
1.457784000000000049e+02,1.160423986700773180e-02
1.457845200000000148e+02,1.145698254072388678e-02
1.457906399999999962e+02,1.117567233309199604e-02
1.457967600000000061e+02,1.119339886335002365e-02
1.458028799999999876e+02,1.135612167789643023e-02
1.458089999999999975e+02,1.138278861647251672e-02
1.458151199999999790e+02,1.101053418999031752e-02
1.458212399999999889e+02,1.104567868053180080e-02
1.458273599999999988e+02,1.144413718919981560e-02
1.458334799999999802e+02,1.190995597043348342e-02
1.458396000000000186e+02,1.153883206532593797e-02
1.458457200000000000e+02,1.169795850759153266e-02
1.458518400000000099e+02,1.118235169791542694e-02
1.458579600000000198e+02,1.093341155910695917e-02
1.458640800000000013e+02,1.164118254289034371e-02
1.458702000000000112e+02,1.234063026166687393e-02
1.458763199999999927e+02,1.137384820869966062e-02
1.458824400000000026e+02,1.177133048129780368e-02
1.458885600000000125e+02,1.121651995281006120e-02
1.458946799999999939e+02,1.102615396376219192e-02
1.459008000000000038e+02,1.180842744285184875e-02
1.459069199999999853e+02,1.169502980006581483e-02
1.459130399999999952e+02,1.144608966040158715e-02
1.459191600000000051e+02,1.093048285159206601e-02
1.459252799999999866e+02,1.140786217750797138e-02
1.459313999999999965e+02,1.195763724079093593e-02
1.459375199999999779e+02,1.201914009861373978e-02
1.459436400000000162e+02,1.153883206548836360e-02
1.459497599999999977e+02,1.118805482784368532e-02
1.459558800000000076e+02,1.134034761892593890e-02
1.459620000000000175e+02,1.119031587072388811e-02
1.459681199999999990e+02,1.124108013432392750e-02
1.459742400000000089e+02,1.093325727300847872e-02
1.459803599999999904e+02,1.199992395300850112e-02
1.459864800000000002e+02,1.070985355118148075e-02
1.459926000000000101e+02,1.151817682694752931e-02
1.459987199999999916e+02,1.163840812090030652e-02
1.460048400000000015e+02,1.226659062300849978e-02
1.460109599999999830e+02,1.106422716146310270e-02
1.460170799999999929e+02,1.162376458381114697e-02
1.460232000000000028e+02,1.194772059703799738e-02
1.460293199999999842e+02,1.191175415618250799e-02
1.460354399999999941e+02,1.122628231074515592e-02
1.460415599999999756e+02,1.147522245048598899e-02
1.460476800000000139e+02,1.147619868632912543e-02
1.460538000000000238e+02,1.152223605600896650e-02
1.460599200000000053e+02,1.165988530974887416e-02
1.460660400000000152e+02,1.104357192316740566e-02
1.460721599999999967e+02,1.187188277258979796e-02
1.460782800000000066e+02,1.125361691474233150e-02
1.460844000000000165e+02,1.109156176525513682e-02
1.460905199999999979e+02,1.179948703495944939e-02
1.460966400000000078e+02,1.145651968345873239e-02
1.461027599999999893e+02,1.147815115800573937e-02
1.461088799999999992e+02,1.226042463681314976e-02
1.461150000000000091e+02,1.130535741375984782e-02
1.461211199999999906e+02,1.239237076080357269e-02
1.461272400000000005e+02,1.158358462855987869e-02
1.461333599999999819e+02,1.174286535632915185e-02
1.461394799999999918e+02,1.174286535632915185e-02
1.461455999999999733e+02,1.182975034595110109e-02
1.461517200000000116e+02,1.175247342861371336e-02
1.461578400000000215e+02,1.252025765594369511e-02
1.461639600000000030e+02,1.147619868632912543e-02
1.461700800000000129e+02,1.227619869632914917e-02
1.461761999999999944e+02,1.170268540085198095e-02
1.461823200000000043e+02,1.135416920577383970e-02
1.461884400000000142e+02,1.234355896879210657e-02
1.461945599999999956e+02,1.228580676861373844e-02
1.462006800000000055e+02,1.201914009861373978e-02
1.462067999999999870e+02,1.228580676861373844e-02
1.462129199999999969e+02,1.248999434495262628e-02
1.462190400000000068e+02,1.204467651651394688e-02
1.462251599999999883e+02,1.227799688190722716e-02
1.462312799999999982e+02,1.202905674309773243e-02
1.462373999999999796e+02,1.223894744836695470e-02
1.462435199999999895e+02,1.268996840725228337e-02
1.462496399999999994e+02,1.327976914033959788e-02
1.462557600000000093e+02,1.293906283161008752e-02
1.462618800000000192e+02,1.189906309048191502e-02
1.462680000000000007e+02,1.272835017598517027e-02
1.462741200000000106e+02,1.262748931335685998e-02
1.462802399999999921e+02,1.337168959525500411e-02
1.462863600000000019e+02,1.335021240672934484e-02
1.462924800000000118e+02,1.338566546724540007e-02
1.462985999999999933e+02,1.278481756903873667e-02
1.463047200000000032e+02,1.262373865508806259e-02
1.463108399999999847e+02,1.273014836187949528e-02
1.463169599999999946e+02,1.282874818193438515e-02
1.463230800000000045e+02,1.282874818193438515e-02
1.463291999999999859e+02,1.309541485193438382e-02
1.463353199999999958e+02,1.302707834298511003e-02
1.463414399999999773e+02,1.286014201398213985e-02
1.463475599999999872e+02,1.284241548372314079e-02
1.463536800000000255e+02,1.309135562346624981e-02
1.463598000000000070e+02,1.290114391935284766e-02
1.463659200000000169e+02,1.302707834298683087e-02
1.463720399999999984e+02,1.309541485193438382e-02
1.463781600000000083e+02,1.294214582472058561e-02
1.463842800000000182e+02,1.281914010861373576e-02
1.463903999999999996e+02,1.298720695892935373e-02
1.463965200000000095e+02,1.200953202632915051e-02
1.464026399999999910e+02,1.289739326195568636e-02
1.464087600000000009e+02,1.307881884261746785e-02
1.464148800000000108e+02,1.336321204287652109e-02
1.464209999999999923e+02,1.338093857403002684e-02
1.464271200000000022e+02,1.307619870632914516e-02
1.464332399999999836e+02,1.344326338227602724e-02
1.464393599999999935e+02,1.320588378719519951e-02
1.464454799999999750e+02,1.348133657977304556e-02
1.464515999999999849e+02,1.352721966435432854e-02
1.464577200000000232e+02,1.350086129661817735e-02
1.464638400000000047e+02,1.385816361483344084e-02
1.464699600000000146e+02,1.364827290877726473e-02
1.464760799999999961e+02,1.416387971851809646e-02
1.464822000000000060e+02,1.342276242924492213e-02
1.464883200000000159e+02,1.313867779998997842e-02
1.464944399999999973e+02,1.371578746732071696e-02
1.465005600000000072e+02,1.373628841966828551e-02
1.465066799999999887e+02,1.375093195729951145e-02
1.465127999999999986e+02,1.399987209704148250e-02
1.465189200000000085e+02,1.382790030372688106e-02
1.465250399999999900e+02,1.389541486193437980e-02
1.465311599999999999e+02,1.362874819193438114e-02
1.465372799999999813e+02,1.389541486193437980e-02
1.465433999999999912e+02,1.338468923140354039e-02
1.465495200000000011e+02,1.383586447556511834e-02
1.465556399999999826e+02,1.416208153193437846e-02
1.465617600000000209e+02,1.389541486193437980e-02
1.465678800000000024e+02,1.389541486193437980e-02
1.465740000000000123e+02,1.426946747456853126e-02
1.465801200000000222e+02,1.443835627525499876e-02
1.465862400000000036e+02,1.417168960525500010e-02
1.465923600000000135e+02,1.465425868146344457e-02
1.465984799999999950e+02,1.362304506198391829e-02
1.466046000000000049e+02,1.437978212472745820e-02
1.466107199999999864e+02,1.475203655077794718e-02
1.466168399999999963e+02,1.370309640103598015e-02
1.466229600000000062e+02,1.405079064593275917e-02
1.466290799999999876e+02,1.469541487193437579e-02
1.466351999999999975e+02,1.416208153193437846e-02
1.466413199999999790e+02,1.434576815535490435e-02
1.466474399999999889e+02,1.441914012861372774e-02
1.466535599999999988e+02,1.415247345861372907e-02
1.466596799999999803e+02,1.415247345861372907e-02
1.466658000000000186e+02,1.415247345861372907e-02
1.466719200000000001e+02,1.513097034262009255e-02
1.466780400000000100e+02,1.470502294525499742e-02
1.466841600000000199e+02,1.480377705040891723e-02
1.466902800000000013e+02,1.469541487193437579e-02
1.466964000000000112e+02,1.473559482698563738e-02
1.467025199999999927e+02,1.449544081011314156e-02
1.467086400000000026e+02,1.474438094914123920e-02
1.467147600000000125e+02,1.499332108888321025e-02
1.467208799999999940e+02,1.523445134188597394e-02
1.467270000000000039e+02,1.525217787214505627e-02
1.467331199999999853e+02,1.522874821193437311e-02
1.467392399999999952e+02,1.569359075788459568e-02
1.467453600000000051e+02,1.533418168288344652e-02
1.467514799999999866e+02,1.522874821193437311e-02
1.467575999999999965e+02,1.534492027714695617e-02
1.467637199999999780e+02,1.598285216362288486e-02
1.467698400000000163e+02,1.549541488193437178e-02
1.467759599999999978e+02,1.579541488193436649e-02
1.467820800000000077e+02,1.549541488193437178e-02
1.467882000000000176e+02,1.579541488193436649e-02
1.467943199999999990e+02,1.606208155193436515e-02
1.468004400000000089e+02,1.646429071813540479e-02
1.468065599999999904e+02,1.617419438829376110e-02
1.468126800000000003e+02,1.660502296525498411e-02
1.468188000000000102e+02,1.610015474977569139e-02
1.468249199999999917e+02,1.578580680861371710e-02
1.468310400000000016e+02,1.644800327977416488e-02
1.468371599999999830e+02,1.683459267325546072e-02
1.468432799999999929e+02,1.632874822193436382e-02
1.468494000000000028e+02,1.632874822193436382e-02
1.468555199999999843e+02,1.679148401023239368e-02
1.468616399999999942e+02,1.694393108730121722e-02
1.468677600000000041e+02,1.642832427783044724e-02
1.468738800000000140e+02,1.727811231577963680e-02
1.468800000000000239e+02,1.769429735472288767e-02
1.468861200000000053e+02,1.704186324198619928e-02
1.468922400000000152e+02,1.807030243904042544e-02
1.468983599999999967e+02,1.742583249814033675e-02
1.469044800000000066e+02,1.767477263788225228e-02
1.469105999999999881e+02,1.792371277762203063e-02
1.469167199999999980e+02,1.793835631525500518e-02
1.469228400000000079e+02,1.847168965525500250e-02
1.469289599999999893e+02,1.802539559030455485e-02
1.469350799999999992e+02,1.834770770330551581e-02
1.469411999999999807e+02,1.873835632525500117e-02
1.469473199999999906e+02,1.837406607104324907e-02
1.469534400000000005e+02,1.860265954293602308e-02
1.469595599999999820e+02,1.977167669064719413e-02
1.469656799999999919e+02,1.903626254214402236e-02
1.469718000000000018e+02,1.953414282069235175e-02
1.469779200000000117e+02,1.911256322284179965e-02
1.469840400000000216e+02,1.973863895799082835e-02
1.469901600000000030e+02,1.953835632525499633e-02
1.469962800000000129e+02,1.976124666745859848e-02
1.470023999999999944e+02,1.925247350861372664e-02
1.470085200000000043e+02,1.992134934519185219e-02
1.470146400000000142e+02,2.077780378481600132e-02
1.470207599999999957e+02,1.980502299525499499e-02
1.470268800000000056e+02,2.040878663718728725e-02
1.470329999999999870e+02,2.117333358573539326e-02
1.470391199999999969e+02,2.071059779743666951e-02
1.470452400000000068e+02,2.069220360167264849e-02
1.470513599999999883e+02,2.062874827193436622e-02
1.470574799999999982e+02,2.078689847835799021e-02
1.470635999999999797e+02,2.143835635525498384e-02
1.470697199999999896e+02,2.160154202599029460e-02
1.470758399999999995e+02,2.142874828193436221e-02
1.470819600000000094e+02,2.152637186596420560e-02
1.470880800000000193e+02,2.200277495606653422e-02
1.470942000000000007e+02,2.251838176580839290e-02
1.471003200000000106e+02,2.230474039239355166e-02
1.471064399999999921e+02,2.245410447555512556e-02
1.471125600000000020e+02,2.270304461506936211e-02
1.471186800000000119e+02,2.289649359690956731e-02
1.471247999999999934e+02,2.264673150692855796e-02
1.471309200000000033e+02,2.264477903538172909e-02
1.471370399999999847e+02,2.297849740764901227e-02
1.471431599999999946e+02,2.331463110753961843e-02
1.471492800000000045e+02,2.278129776753962110e-02
1.471553999999999860e+02,2.331463110753961843e-02
1.471615199999999959e+02,2.358129777753961709e-02
1.471676399999999774e+02,2.331463110753961843e-02
1.471737599999999873e+02,2.384796444753961575e-02
1.471798800000000256e+02,2.384796444753961575e-02
1.471860000000000070e+02,2.411463111753961441e-02
1.471921200000000169e+02,2.384796444753961575e-02
1.471982399999999984e+02,2.403262730710800654e-02
1.472043600000000083e+02,2.383835637525499873e-02
1.472104800000000182e+02,2.443235765873230658e-02
1.472165999999999997e+02,2.438129778753961308e-02
1.472227200000000096e+02,2.438129778753961308e-02
1.472288399999999911e+02,2.389302558220871009e-02
1.472349600000000009e+02,2.429929397710917094e-02
1.472410799999999824e+02,2.454823411654213916e-02
1.472471999999999923e+02,2.522423921086025533e-02
1.472533200000000022e+02,2.454530540901622704e-02
1.472594399999999837e+02,2.476623031580346690e-02
1.472655599999999936e+02,2.439090586086026247e-02
1.472716799999999751e+02,2.522423921086025533e-02
1.472777999999999849e+02,2.466342994590106641e-02
1.472839200000000233e+02,2.516131022445172727e-02
1.472900400000000047e+02,2.510318596624327991e-02
1.472961600000000146e+02,2.487849743764819488e-02
1.473022799999999961e+02,2.431784245843893189e-02
1.473084000000000060e+02,2.410502304525499739e-02
1.473145200000000159e+02,2.475061054293634100e-02
1.473206399999999974e+02,2.497026360713758275e-02
1.473267600000000073e+02,2.473221634723948847e-02
1.473328799999999887e+02,2.461491376040078616e-02
1.473389999999999986e+02,2.415217797212435014e-02
1.473451200000000085e+02,2.541460520015870195e-02
1.473512399999999900e+02,2.523384728418087697e-02
1.473573599999999999e+02,2.453359057891191242e-02
1.473634799999999814e+02,2.455409153159396340e-02
1.473695999999999913e+02,2.424544672038456139e-02
1.473757200000000012e+02,2.372983991108557067e-02
1.473818399999999826e+02,2.419581297823136801e-02
1.473879600000000210e+02,2.444475311727814515e-02
1.473940800000000024e+02,2.439090586086026247e-02
1.474002000000000123e+02,2.439090586086026247e-02
1.474063199999999938e+02,2.412423919086026380e-02
1.474124400000000037e+02,2.462129751960148716e-02
1.474185600000000136e+02,2.419745687901847520e-02
1.474246799999999951e+02,2.412423919086026380e-02
1.474308000000000050e+02,2.412423919086026380e-02
1.474369199999999864e+02,2.383301233925086415e-02
1.474430399999999963e+02,2.448935139512919967e-02
1.474491600000000062e+02,2.385757252086026514e-02
1.474552799999999877e+02,2.332423918086026782e-02
1.474613999999999976e+02,2.361433551102593009e-02
1.474675199999999791e+02,2.384554911957406653e-02
1.474736399999999890e+02,2.414345533646550246e-02
1.474797599999999989e+02,2.367080290454962044e-02
1.474858800000000087e+02,2.386718059418088678e-02
1.474920000000000186e+02,2.318253069865106042e-02
1.474981200000000001e+02,2.344822113280972675e-02
1.475042400000000100e+02,2.297053323581069173e-02
1.475103600000000199e+02,2.298825976606871935e-02
1.475164800000000014e+02,2.278129776753962110e-02
1.475226000000000113e+02,2.279594130517148542e-02
1.475287199999999928e+02,2.277821477491231983e-02
1.475348400000000026e+02,2.302715491465329167e-02
1.475409600000000125e+02,2.280051392418089296e-02
1.475470799999999940e+02,2.225577432495745578e-02
1.475532000000000039e+02,2.228018022078803728e-02
1.475593199999999854e+02,2.265114984033564371e-02
1.475654399999999953e+02,2.280051392418089296e-02
1.475715599999999768e+02,2.246160580186457034e-02
1.475776799999999866e+02,2.203581268959783901e-02
1.475837999999999965e+02,2.224960833902198121e-02
1.475899200000000064e+02,2.173400152928106621e-02
1.475960400000000163e+02,2.193592806260352690e-02
1.476021599999999978e+02,2.233161214951975837e-02
1.476082800000000077e+02,2.200051391418086921e-02
1.476144000000000176e+02,2.146718057418087189e-02
1.476205199999999991e+02,2.160400787717844939e-02
1.476266400000000090e+02,2.192924869732215676e-02
1.476327599999999904e+02,2.163427118781410807e-02
1.476388800000000003e+02,2.108675716680985524e-02
1.476450000000000102e+02,2.146718057418087189e-02
1.476511199999999917e+02,2.173384724418087055e-02
1.476572400000000016e+02,2.039174073533386866e-02
1.476633599999999831e+02,2.078711625058746182e-02
1.476694799999999930e+02,2.072268468548180143e-02
1.476756000000000029e+02,2.104041122607330783e-02
1.476817199999999843e+02,2.035757248086025872e-02
1.476878399999999942e+02,2.035757248086025872e-02
1.476939600000000041e+02,2.024710354530756540e-02
1.477000800000000140e+02,2.085935770286526103e-02
1.477062000000000239e+02,2.010051389418088252e-02
1.477123200000000054e+02,2.036718055418088036e-02
1.477184400000000153e+02,1.958881202780693442e-02
1.477245599999999968e+02,2.025964033563060207e-02
1.477306800000000067e+02,1.999605665875045513e-02
1.477367999999999881e+02,1.982423915086026223e-02
1.477429199999999980e+02,1.929090581086026490e-02
1.477490400000000079e+02,1.955757248086026356e-02
1.477551599999999894e+02,1.891962762034837819e-02
1.477612799999999993e+02,1.952309565535034763e-02
1.477673999999999808e+02,1.924779714870772374e-02
1.477735199999999907e+02,1.848325019922586465e-02
1.477796400000000006e+02,1.972111724517411346e-02
1.477857599999999820e+02,1.946745021276838350e-02
1.477918799999999919e+02,1.910721918744051617e-02
1.477980000000000018e+02,1.955757248086026356e-02
1.478041200000000117e+02,1.875757247086026758e-02
1.478102400000000216e+02,1.860219668686302619e-02
1.478163600000000031e+02,1.833260130933639376e-02
1.478224800000000130e+02,1.827125273638319225e-02
1.478285999999999945e+02,1.854947995127770310e-02
1.478347200000000043e+02,1.877288367310495087e-02
1.478408400000000142e+02,1.827500339455451206e-02
1.478469599999999957e+02,1.844779713870542404e-02
1.478530800000000056e+02,1.803762379991380449e-02
1.478591999999999871e+02,1.812646126154715542e-02
1.478653199999999970e+02,1.837540140075785700e-02
1.478714400000000069e+02,1.839590235336518997e-02
1.478775599999999883e+02,1.832073219380325746e-02
1.478836799999999982e+02,1.851012194646550757e-02
1.478897999999999797e+02,1.847790616379663131e-02
1.478959199999999896e+02,1.796718053418086547e-02
1.479020399999999995e+02,1.796718053418086547e-02
1.479081600000000094e+02,1.743384719418086815e-02
1.479142800000000193e+02,1.750136175238750647e-02
1.479204000000000008e+02,1.786272329907376277e-02
1.479265200000000107e+02,1.767821472491115653e-02
1.479326399999999921e+02,1.711559430964870732e-02
1.479387600000000020e+02,1.788014125879452965e-02
1.479448800000000119e+02,1.845725092588981764e-02
1.479509999999999934e+02,1.763983295596580070e-02
1.479571200000000033e+02,1.715757245086024785e-02
1.479632399999999848e+02,1.715757245086024785e-02
1.479693599999999947e+02,1.692815702796116040e-02
1.479754800000000046e+02,1.748754016474052264e-02
1.479815999999999860e+02,1.736062950564337681e-02
1.479877199999999959e+02,1.759980728678817163e-02
1.479938399999999774e+02,1.789283232449503935e-02
1.479999600000000157e+02,1.698364818586253766e-02
1.480060800000000256e+02,1.716718052418086948e-02
1.480122000000000071e+02,1.712910732633821098e-02
1.480183200000000170e+02,1.770164438512422667e-02
1.480244399999999985e+02,1.768391785486503331e-02
1.480305600000000084e+02,1.789853545416189573e-02
1.480366799999999898e+02,1.778138715294064198e-02
1.480427999999999997e+02,1.726578034386525018e-02
1.480489200000000096e+02,1.675017353449365087e-02
1.480550399999999911e+02,1.701391149696709904e-02
1.480611600000000010e+02,1.726285163635030151e-02
1.480672799999999825e+02,1.744345526646548517e-02
1.480733999999999924e+02,1.766912003125065134e-02
1.480795200000000023e+02,1.687317925060116686e-02
1.480856399999999837e+02,1.637529897112161015e-02
1.480917599999999936e+02,1.681851004344142586e-02
1.480978799999999751e+02,1.690051385418087082e-02
1.481040000000000134e+02,1.734778415429719112e-02
1.481101200000000233e+02,1.782351957982597490e-02
1.481162400000000048e+02,1.730791277054694044e-02
1.481223600000000147e+02,1.692003857065510486e-02
1.481284799999999962e+02,1.798639667978613188e-02
1.481346000000000060e+02,1.763186878415959336e-02
1.481407200000000159e+02,1.713398850554706532e-02
1.481468399999999974e+02,1.690277489606750727e-02
1.481529600000000073e+02,1.735770079849557890e-02
1.481590799999999888e+02,1.822151523208573320e-02
1.481651999999999987e+02,1.789755921849295328e-02
1.481713200000000086e+02,1.705671158833532708e-02
1.481774399999999901e+02,1.718572900462900233e-02
1.481835599999999999e+02,1.736062950564104534e-02
1.481896799999999814e+02,1.763592801274349586e-02
1.481957999999999913e+02,1.748070651442670820e-02
1.482019199999999728e+02,1.795726388969706711e-02
1.482080400000000111e+02,1.744165708088846189e-02
1.482141600000000210e+02,1.721825335817078750e-02
1.482202800000000025e+02,1.784222234638827009e-02
1.482264000000000124e+02,1.796718053418086547e-02
1.482325199999999938e+02,1.759297363584974572e-02
1.482386400000000037e+02,1.771012193646548383e-02
1.482447600000000136e+02,1.824345527646548115e-02
1.482508799999999951e+02,1.851012194646550757e-02
1.482570000000000050e+02,1.851012194646550757e-02
1.482631199999999865e+02,1.768766851218195324e-02
1.482692399999999964e+02,1.850539505337248092e-02
1.482753600000000063e+02,1.850051387418089055e-02
1.482814799999999877e+02,1.823384720418089189e-02
1.482875999999999976e+02,1.831112412080920793e-02
1.482937199999999791e+02,1.828168275983421687e-02
1.482998399999999890e+02,1.864206807075846628e-02
1.483059599999999989e+02,1.850051387418089055e-02
1.483120800000000088e+02,1.911389855293507689e-02
1.483182000000000187e+02,1.952407189118771091e-02
1.483243200000000002e+02,1.903384721418088787e-02
1.483304400000000101e+02,1.903384721418088787e-02
1.483365600000000200e+02,1.928083488131274170e-02
1.483426800000000014e+02,1.904345528646550489e-02
1.483488000000000113e+02,1.957678862646550222e-02
1.483549199999999928e+02,1.941180476976561708e-02
1.483610400000000027e+02,1.969619797044153131e-02
1.483671599999999842e+02,1.902423914086026624e-02
1.483732799999999941e+02,1.937388585744051483e-02
1.483794000000000040e+02,1.983384722418088386e-02
1.483855199999999854e+02,1.932882472349534142e-02
1.483916399999999953e+02,2.010816949478522186e-02
1.483977599999999768e+02,1.987695588623919485e-02
1.484038799999999867e+02,2.058015425286416344e-02
1.484099999999999966e+02,2.063384722418087902e-02
1.484161200000000065e+02,2.046593465933524425e-02
1.484222400000000164e+02,2.009090581086026006e-02
1.484283599999999979e+02,2.130414918854625639e-02
1.484344800000000077e+02,2.120051390418087323e-02
1.484406000000000176e+02,2.114193975365244449e-02
1.484467199999999991e+02,2.112842673708198449e-02
1.484528400000000090e+02,2.038340450534742443e-02
1.484589599999999905e+02,2.166355826363322579e-02
1.484650800000000004e+02,2.173384724418087055e-02
1.484712000000000103e+02,2.213019899534049428e-02
1.484773199999999918e+02,2.238222212741458605e-02
1.484834400000000016e+02,2.266661532821134806e-02
1.484895599999999831e+02,2.241767518896894962e-02
1.484956799999999930e+02,2.234640997249312533e-02
1.485018000000000029e+02,2.327234439612746453e-02
1.485079199999999844e+02,2.252423918086027266e-02
1.485140400000000227e+02,2.305757251086026915e-02
1.485201600000000042e+02,2.305757251086026915e-02
1.485262800000000141e+02,2.351445088411785456e-02
1.485323999999999955e+02,2.367568408374318145e-02
1.485385200000000054e+02,2.333384725418088945e-02
1.485446400000000153e+02,2.348028262995055515e-02
1.485507599999999968e+02,2.479588944920449456e-02
1.485568800000000067e+02,2.503619775181037399e-02
1.485629999999999882e+02,2.406941569860152064e-02
1.485691199999999981e+02,2.465757253086026113e-02
1.485752400000000080e+02,2.439090586086026247e-02
1.485813599999999894e+02,2.439090586086026247e-02
1.485874799999999993e+02,2.535167621374226354e-02
1.485935999999999808e+02,2.548639675978614516e-02
1.485997199999999907e+02,2.495630069817733609e-02
1.486058400000000006e+02,2.564026995470433667e-02
1.486119599999999821e+02,2.562254343398751022e-02
1.486180800000000204e+02,2.621542715013358560e-02
1.486242000000000019e+02,2.636787422703470996e-02
1.486303200000000118e+02,2.581681436599309043e-02
1.486364400000000217e+02,2.709434797793783267e-02
1.486425600000000031e+02,2.659646769938972533e-02
1.486486800000000130e+02,2.656718062418086945e-02
1.486547999999999945e+02,2.671443795046532510e-02
1.486609200000000044e+02,2.676047532055800260e-02
1.486670400000000143e+02,2.725280675498156779e-02
1.486731599999999958e+02,2.750174689425693986e-02
1.486792800000000057e+02,2.745781628172788702e-02
1.486853999999999871e+02,2.717080294454959910e-02
1.486915199999999970e+02,2.760050099957306324e-02
1.486976399999999785e+02,2.764946707759502464e-02
1.487037599999999884e+02,2.789840721640349241e-02
1.487098799999999983e+02,2.737678870646548246e-02
1.487159999999999798e+02,2.722367396514074889e-02
1.487221200000000181e+02,2.807346200333818431e-02
1.487282399999999996e+02,2.774529247528317866e-02
1.487343600000000094e+02,2.801879279617877638e-02
1.487404800000000193e+02,2.843384731418088784e-02
1.487466000000000008e+02,2.824039833206573591e-02
1.487527200000000107e+02,2.893090564205699766e-02
1.487588399999999922e+02,2.894863217318111026e-02
1.487649600000000021e+02,2.789969202343914323e-02
1.487710800000000120e+02,2.839772658802230954e-02
1.487771999999999935e+02,2.926718065418087988e-02
1.487833200000000033e+02,2.870051398418088651e-02
1.487894399999999848e+02,2.896718065418088517e-02
1.487955599999999947e+02,2.883636505133646555e-02
1.488016800000000046e+02,2.879438691012539686e-02
1.488077999999999861e+02,2.904332704958034750e-02
1.488139199999999960e+02,2.866131026454282749e-02
1.488200399999999775e+02,2.898865784262710799e-02
1.488261600000000158e+02,2.953759798143565374e-02
1.488322799999999972e+02,2.948653812115348272e-02
1.488384000000000071e+02,2.938823389837683098e-02
1.488445200000000170e+02,2.953384732418087855e-02
1.488506399999999985e+02,2.843384731418088784e-02
1.488567600000000084e+02,2.953384732418087855e-02
1.488628799999999899e+02,2.838000005736393550e-02
1.488689999999999998e+02,2.917398836657408845e-02
1.488751200000000097e+02,2.865838155702696288e-02
1.488812399999999911e+02,2.840944141812812296e-02
1.488873600000000010e+02,2.842716794838615058e-02
1.488934799999999825e+02,2.891626210436751276e-02
1.488995999999999924e+02,2.871012205646550353e-02
1.489057200000000023e+02,2.825211316212661306e-02
1.489118399999999838e+02,2.849519588651769353e-02
1.489179599999999937e+02,2.844638409450625516e-02
1.489240799999999751e+02,2.870051398418088651e-02
1.489302000000000135e+02,2.861851017344177461e-02
1.489363200000000234e+02,2.815757257086026755e-02
1.489424400000000048e+02,2.818490717443997151e-02
1.489485600000000147e+02,2.736718063418086544e-02
1.489546799999999962e+02,2.841612078298819122e-02
1.489608000000000061e+02,2.817678871646550620e-02
1.489669200000000160e+02,2.744918444461050266e-02
1.489730399999999975e+02,2.763384730418089186e-02
1.489791600000000074e+02,2.736718063418086544e-02
1.489852799999999888e+02,2.759171487744699336e-02
1.489913999999999987e+02,2.793159923531199351e-02
1.489975200000000086e+02,2.661517046554578991e-02
1.490036399999999901e+02,2.662770724627860908e-02
1.490097600000000000e+02,2.738053936474527106e-02
1.490158799999999815e+02,2.714932575619716237e-02
1.490219999999999914e+02,2.679171486702600080e-02
1.490281199999999728e+02,2.711012203646548380e-02
1.490342400000000112e+02,2.684345536646548513e-02
1.490403600000000210e+02,2.723425827404904465e-02
1.490464800000000025e+02,2.698531813481025443e-02
1.490526000000000124e+02,2.646662833211332888e-02
1.490587199999999939e+02,2.624959540448099093e-02
1.490648400000000038e+02,2.603384728418087213e-02
1.490709600000000137e+02,2.602798986912790991e-02
1.490770799999999952e+02,2.577904972938707684e-02
1.490832000000000050e+02,2.571836882207442776e-02
1.490893199999999865e+02,2.556705226654673591e-02
1.490954399999999964e+02,2.556982669832327804e-02
1.491015600000000063e+02,2.616466288653412908e-02
1.491076799999999878e+02,2.493384727418088143e-02
1.491137999999999977e+02,2.514305735086369564e-02
1.491199199999999792e+02,2.528769454059737187e-02
1.491260399999999890e+02,2.493384727418088143e-02
1.491321600000000274e+02,2.494263339672911362e-02
1.491382800000000088e+02,2.465824019553536361e-02
1.491444000000000187e+02,2.471306368858822156e-02
1.491505200000000002e+02,2.440051393418088410e-02
1.491566400000000101e+02,2.466718060418088276e-02
1.491627599999999916e+02,2.440051393418088410e-02
1.491688800000000015e+02,2.478823384815051489e-02
1.491750000000000114e+02,2.494345534646549845e-02
1.491811199999999928e+02,2.381040462945027691e-02
1.491872400000000027e+02,2.356146449049625891e-02
1.491933599999999842e+02,2.386928735096507936e-02
1.491994799999999941e+02,2.331822748070705442e-02
1.492056000000000040e+02,2.386718059418088678e-02
1.492117199999999855e+02,2.286119482149345794e-02
1.492178399999999954e+02,2.279090584086027049e-02
1.492239599999999768e+02,2.294222239638829541e-02
1.492300799999999867e+02,2.306718058418089079e-02
1.492362000000000251e+02,2.287388588743824447e-02
1.492423200000000065e+02,2.231727718233084135e-02
1.492484400000000164e+02,2.260819546312625716e-02
1.492545599999999979e+02,2.226214511888857661e-02
1.492606800000000078e+02,2.254653832008116088e-02
1.492668000000000177e+02,2.250342965708995724e-02
1.492729199999999992e+02,2.159229304681992145e-02
1.492790400000000091e+02,2.208739890345043366e-02
1.492851599999999905e+02,2.216436724952056125e-02
