% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 97.17 ms, time offset -156.6 ms, Normal acquisition mode, 28 averages
% Edge trigger: Channel B, level 90.00 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 90.0 mVpp, offset 91.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 17:21:48 -0500
% Time (s), Channel A (V), Channel B (V)
1.2584217600e-01, 1.1776666798e-01, 1.3556666817e-01
1.2584896800e-01, 1.1776666798e-01, 1.3553333484e-01
1.2585576000e-01, 1.1803333465e-01, 1.3553333484e-01
1.2586255200e-01, 1.1750000131e-01, 1.3550000151e-01
1.2586934400e-01, 1.1750000131e-01, 1.3550000151e-01
1.2587613600e-01, 1.1750000131e-01, 1.3550000151e-01
1.2588292800e-01, 1.1776666798e-01, 1.3546666817e-01
1.2588972000e-01, 1.1723333464e-01, 1.3546666817e-01
1.2589651200e-01, 1.1750000131e-01, 1.3546666817e-01
1.2590330400e-01, 1.1803333465e-01, 1.3543333484e-01
1.2591009600e-01, 1.1750000131e-01, 1.3543333484e-01
1.2591688800e-01, 1.1776666798e-01, 1.3543333484e-01
1.2592368000e-01, 1.1776666798e-01, 1.3540000151e-01
1.2593047200e-01, 1.1776666798e-01, 1.3540000151e-01
1.2593726400e-01, 1.1750000131e-01, 1.3536666817e-01
1.2594405600e-01, 1.1776666798e-01, 1.3536666817e-01
1.2595084800e-01, 1.1776666798e-01, 1.3536666817e-01
1.2595764000e-01, 1.1776666798e-01, 1.3533333484e-01
1.2596443200e-01, 1.1750000131e-01, 1.3533333484e-01
1.2597122400e-01, 1.1750000131e-01, 1.3533333484e-01
1.2597801600e-01, 1.1750000131e-01, 1.3530000150e-01
1.2598480800e-01, 1.1750000131e-01, 1.3530000150e-01
1.2599160000e-01, 1.1803333465e-01, 1.3530000150e-01
1.2599839200e-01, 1.1750000131e-01, 1.3526666817e-01
1.2600518400e-01, 1.1750000131e-01, 1.3526666817e-01
1.2601197600e-01, 1.1723333464e-01, 1.3523333484e-01
1.2601876800e-01, 1.1803333465e-01, 1.3523333484e-01
1.2602556000e-01, 1.1803333465e-01, 1.3523333484e-01
1.2603235200e-01, 1.1750000131e-01, 1.3520000150e-01
1.2603914400e-01, 1.1776666798e-01, 1.3520000150e-01
1.2604593600e-01, 1.1750000131e-01, 1.3520000150e-01
1.2605272800e-01, 1.1750000131e-01, 1.3516666817e-01
1.2605952000e-01, 1.1750000131e-01, 1.3516666817e-01
1.2606631200e-01, 1.1803333465e-01, 1.3513333484e-01
1.2607310400e-01, 1.1776666798e-01, 1.3513333484e-01
1.2607989600e-01, 1.1776666798e-01, 1.3513333484e-01
1.2608668800e-01, 1.1750000131e-01, 1.3510000150e-01
1.2609348000e-01, 1.1750000131e-01, 1.3510000150e-01
1.2610027200e-01, 1.1803333465e-01, 1.3510000150e-01
1.2610706400e-01, 1.1776666798e-01, 1.3506666817e-01
1.2611385600e-01, 1.1750000131e-01, 1.3506666817e-01
1.2612064800e-01, 1.1803333465e-01, 1.3506666817e-01
1.2612744000e-01, 1.1776666798e-01, 1.3503333483e-01
1.2613423200e-01, 1.1750000131e-01, 1.3503333483e-01
1.2614102400e-01, 1.1750000131e-01, 1.3500000150e-01
1.2614781600e-01, 1.1776666798e-01, 1.3500000150e-01
1.2615460800e-01, 1.1750000131e-01, 1.3500000150e-01
1.2616140000e-01, 1.1776666798e-01, 1.3496666817e-01
1.2616819200e-01, 1.1776666798e-01, 1.3496666817e-01
1.2617498400e-01, 1.1750000131e-01, 1.3496666817e-01
1.2618177600e-01, 1.1776666798e-01, 1.3493333483e-01
1.2618856800e-01, 1.1723333464e-01, 1.3493333483e-01
1.2619536000e-01, 1.1776666798e-01, 1.3493333483e-01
1.2620215200e-01, 1.1750000131e-01, 1.3490000150e-01
1.2620894400e-01, 1.1803333465e-01, 1.3490000150e-01
1.2621573600e-01, 1.1803333465e-01, 1.3486666817e-01
1.2622252800e-01, 1.1776666798e-01, 1.3486666817e-01
1.2622932000e-01, 1.1750000131e-01, 1.3486666817e-01
1.2623611200e-01, 1.1696666797e-01, 1.3483333483e-01
1.2624290400e-01, 1.1750000131e-01, 1.3483333483e-01
1.2624969600e-01, 1.1750000131e-01, 1.3483333483e-01
1.2625648800e-01, 1.1723333464e-01, 1.3480000150e-01
1.2626328000e-01, 1.1750000131e-01, 1.3480000150e-01
1.2627007200e-01, 1.1830000132e-01, 1.3476666816e-01
1.2627686400e-01, 1.1723333464e-01, 1.3476666816e-01
1.2628365600e-01, 1.1750000131e-01, 1.3476666816e-01
1.2629044800e-01, 1.1750000131e-01, 1.3473333483e-01
1.2629724000e-01, 1.1723333464e-01, 1.3473333483e-01
1.2630403200e-01, 1.1723333464e-01, 1.3473333483e-01
1.2631082400e-01, 1.1723333464e-01, 1.3470000150e-01
1.2631761600e-01, 1.1750000131e-01, 1.3470000150e-01
1.2632440800e-01, 1.1723333464e-01, 1.3470000150e-01
1.2633120000e-01, 1.1750000131e-01, 1.3466666816e-01
1.2633799200e-01, 1.1723333464e-01, 1.3466666816e-01
1.2634478400e-01, 1.1750000131e-01, 1.3463333483e-01
1.2635157600e-01, 1.1670000130e-01, 1.3463333483e-01
1.2635836800e-01, 1.1776666798e-01, 1.3463333483e-01
1.2636516000e-01, 1.1696666797e-01, 1.3460000150e-01
1.2637195200e-01, 1.1750000131e-01, 1.3460000150e-01
1.2637874400e-01, 1.1750000131e-01, 1.3460000150e-01
1.2638553600e-01, 1.1750000131e-01, 1.3456666816e-01
1.2639232800e-01, 1.1723333464e-01, 1.3456666816e-01
1.2639912000e-01, 1.1696666797e-01, 1.3456666816e-01
1.2640591200e-01, 1.1696666797e-01, 1.3453333483e-01
1.2641270400e-01, 1.1776666798e-01, 1.3453333483e-01
1.2641949600e-01, 1.1723333464e-01, 1.3450000150e-01
1.2642628800e-01, 1.1750000131e-01, 1.3450000150e-01
1.2643308000e-01, 1.1670000130e-01, 1.3450000150e-01
1.2643987200e-01, 1.1696666797e-01, 1.3446666816e-01
1.2644666400e-01, 1.1750000131e-01, 1.3446666816e-01
1.2645345600e-01, 1.1750000131e-01, 1.3446666816e-01
1.2646024800e-01, 1.1723333464e-01, 1.3443333483e-01
1.2646704000e-01, 1.1723333464e-01, 1.3443333483e-01
1.2647383200e-01, 1.1723333464e-01, 1.3440000149e-01
1.2648062400e-01, 1.1776666798e-01, 1.3440000149e-01
1.2648741600e-01, 1.1696666797e-01, 1.3440000149e-01
1.2649420800e-01, 1.1696666797e-01, 1.3436666816e-01
1.2650100000e-01, 1.1723333464e-01, 1.3436666816e-01
1.2650779200e-01, 1.1723333464e-01, 1.3436666816e-01
1.2651458400e-01, 1.1723333464e-01, 1.3433333483e-01
1.2652137600e-01, 1.1723333464e-01, 1.3433333483e-01
1.2652816800e-01, 1.1670000130e-01, 1.3433333483e-01
1.2653496000e-01, 1.1723333464e-01, 1.3430000149e-01
1.2654175200e-01, 1.1723333464e-01, 1.3430000149e-01
1.2654854400e-01, 1.1670000130e-01, 1.3426666816e-01
1.2655533600e-01, 1.1670000130e-01, 1.3426666816e-01
1.2656212800e-01, 1.1750000131e-01, 1.3426666816e-01
1.2656892000e-01, 1.1670000130e-01, 1.3423333483e-01
1.2657571200e-01, 1.1696666797e-01, 1.3423333483e-01
1.2658250400e-01, 1.1696666797e-01, 1.3423333483e-01
1.2658929600e-01, 1.1696666797e-01, 1.3420000149e-01
1.2659608800e-01, 1.1723333464e-01, 1.3420000149e-01
1.2660288000e-01, 1.1696666797e-01, 1.3420000149e-01
1.2660967200e-01, 1.1670000130e-01, 1.3416666816e-01
1.2661646400e-01, 1.1696666797e-01, 1.3416666816e-01
1.2662325600e-01, 1.1670000130e-01, 1.3413333482e-01
1.2663004800e-01, 1.1696666797e-01, 1.3413333482e-01
1.2663684000e-01, 1.1643333463e-01, 1.3413333482e-01
1.2664363200e-01, 1.1696666797e-01, 1.3410000149e-01
1.2665042400e-01, 1.1696666797e-01, 1.3410000149e-01
1.2665721600e-01, 1.1723333464e-01, 1.3410000149e-01
1.2666400800e-01, 1.1670000130e-01, 1.3406666816e-01
1.2667080000e-01, 1.1723333464e-01, 1.3406666816e-01
1.2667759200e-01, 1.1670000130e-01, 1.3403333482e-01
1.2668438400e-01, 1.1670000130e-01, 1.3403333482e-01
1.2669117600e-01, 1.1670000130e-01, 1.3403333482e-01
1.2669796800e-01, 1.1696666797e-01, 1.3400000149e-01
1.2670476000e-01, 1.1670000130e-01, 1.3400000149e-01
1.2671155200e-01, 1.1670000130e-01, 1.3400000149e-01
1.2671834400e-01, 1.1643333463e-01, 1.3396666816e-01
1.2672513600e-01, 1.1696666797e-01, 1.3396666816e-01
1.2673192800e-01, 1.1670000130e-01, 1.3396666816e-01
1.2673872000e-01, 1.1643333463e-01, 1.3393333482e-01
1.2674551200e-01, 1.1696666797e-01, 1.3393333482e-01
1.2675230400e-01, 1.1670000130e-01, 1.3390000149e-01
1.2675909600e-01, 1.1696666797e-01, 1.3390000149e-01
1.2676588800e-01, 1.1723333464e-01, 1.3390000149e-01
1.2677268000e-01, 1.1670000130e-01, 1.3386666815e-01
1.2677947200e-01, 1.1670000130e-01, 1.3386666815e-01
1.2678626400e-01, 1.1696666797e-01, 1.3386666815e-01
1.2679305600e-01, 1.1670000130e-01, 1.3383333482e-01
1.2679984800e-01, 1.1670000130e-01, 1.3383333482e-01
1.2680664000e-01, 1.1670000130e-01, 1.3383333482e-01
1.2681343200e-01, 1.1670000130e-01, 1.3380000149e-01
1.2682022400e-01, 1.1643333463e-01, 1.3380000149e-01
1.2682701600e-01, 1.1670000130e-01, 1.3376666815e-01
1.2683380800e-01, 1.1643333463e-01, 1.3376666815e-01
1.2684060000e-01, 1.1613333462e-01, 1.3376666815e-01
1.2684739200e-01, 1.1643333463e-01, 1.3373333482e-01
1.2685418400e-01, 1.1643333463e-01, 1.3373333482e-01
1.2686097600e-01, 1.1613333462e-01, 1.3373333482e-01
1.2686776800e-01, 1.1643333463e-01, 1.3370000149e-01
1.2687456000e-01, 1.1670000130e-01, 1.3370000149e-01
1.2688135200e-01, 1.1643333463e-01, 1.3366666815e-01
1.2688814400e-01, 1.1670000130e-01, 1.3366666815e-01
1.2689493600e-01, 1.1643333463e-01, 1.3366666815e-01
1.2690172800e-01, 1.1670000130e-01, 1.3363333482e-01
1.2690852000e-01, 1.1613333462e-01, 1.3363333482e-01
1.2691531200e-01, 1.1643333463e-01, 1.3363333482e-01
1.2692210400e-01, 1.1696666797e-01, 1.3360000149e-01
1.2692889600e-01, 1.1670000130e-01, 1.3360000149e-01
1.2693568800e-01, 1.1643333463e-01, 1.3360000149e-01
1.2694248000e-01, 1.1643333463e-01, 1.3356666815e-01
1.2694927200e-01, 1.1643333463e-01, 1.3356666815e-01
1.2695606400e-01, 1.1670000130e-01, 1.3353333482e-01
1.2696285600e-01, 1.1613333462e-01, 1.3353333482e-01
1.2696964800e-01, 1.1670000130e-01, 1.3353333482e-01
1.2697644000e-01, 1.1643333463e-01, 1.3350000148e-01
1.2698323200e-01, 1.1643333463e-01, 1.3350000148e-01
1.2699002400e-01, 1.1670000130e-01, 1.3350000148e-01
1.2699681600e-01, 1.1613333462e-01, 1.3346666815e-01
1.2700360800e-01, 1.1560000129e-01, 1.3346666815e-01
1.2701040000e-01, 1.1613333462e-01, 1.3343333482e-01
1.2701719200e-01, 1.1586666795e-01, 1.3343333482e-01
1.2702398400e-01, 1.1613333462e-01, 1.3343333482e-01
1.2703077600e-01, 1.1643333463e-01, 1.3340000148e-01
1.2703756800e-01, 1.1643333463e-01, 1.3340000148e-01
1.2704436000e-01, 1.1560000129e-01, 1.3340000148e-01
1.2705115200e-01, 1.1643333463e-01, 1.3336666815e-01
1.2705794400e-01, 1.1613333462e-01, 1.3336666815e-01
1.2706473600e-01, 1.1560000129e-01, 1.3336666815e-01
1.2707152800e-01, 1.1613333462e-01, 1.3333333482e-01
1.2707832000e-01, 1.1670000130e-01, 1.3333333482e-01
1.2708511200e-01, 1.1643333463e-01, 1.3330000148e-01
1.2709190400e-01, 1.1613333462e-01, 1.3330000148e-01
1.2709869600e-01, 1.1643333463e-01, 1.3330000148e-01
1.2710548800e-01, 1.1586666795e-01, 1.3326666815e-01
1.2711228000e-01, 1.1586666795e-01, 1.3326666815e-01
1.2711907200e-01, 1.1560000129e-01, 1.3326666815e-01
1.2712586400e-01, 1.1613333462e-01, 1.3323333481e-01
1.2713265600e-01, 1.1560000129e-01, 1.3323333481e-01
1.2713944800e-01, 1.1560000129e-01, 1.3323333481e-01
1.2714624000e-01, 1.1613333462e-01, 1.3320000148e-01
1.2715303200e-01, 1.1560000129e-01, 1.3320000148e-01
1.2715982400e-01, 1.1613333462e-01, 1.3316666815e-01
1.2716661600e-01, 1.1613333462e-01, 1.3316666815e-01
1.2717340800e-01, 1.1613333462e-01, 1.3316666815e-01
1.2718020000e-01, 1.1613333462e-01, 1.3313333481e-01
1.2718699200e-01, 1.1643333463e-01, 1.3313333481e-01
1.2719378400e-01, 1.1560000129e-01, 1.3313333481e-01
1.2720057600e-01, 1.1586666795e-01, 1.3310000148e-01
1.2720736800e-01, 1.1586666795e-01, 1.3310000148e-01
1.2721416000e-01, 1.1643333463e-01, 1.3306666815e-01
1.2722095200e-01, 1.1560000129e-01, 1.3306666815e-01
1.2722774400e-01, 1.1613333462e-01, 1.3306666815e-01
1.2723453600e-01, 1.1560000129e-01, 1.3303333481e-01
1.2724132800e-01, 1.1560000129e-01, 1.3303333481e-01
1.2724812000e-01, 1.1560000129e-01, 1.3303333481e-01
1.2725491200e-01, 1.1586666795e-01, 1.3300000148e-01
1.2726170400e-01, 1.1613333462e-01, 1.3300000148e-01
1.2726849600e-01, 1.1586666795e-01, 1.3300000148e-01
1.2727528800e-01, 1.1586666795e-01, 1.3296666814e-01
1.2728208000e-01, 1.1560000129e-01, 1.3296666814e-01
1.2728887200e-01, 1.1560000129e-01, 1.3293333481e-01
1.2729566400e-01, 1.1560000129e-01, 1.3293333481e-01
1.2730245600e-01, 1.1560000129e-01, 1.3293333481e-01
1.2730924800e-01, 1.1560000129e-01, 1.3290000148e-01
1.2731604000e-01, 1.1560000129e-01, 1.3290000148e-01
1.2732283200e-01, 1.1560000129e-01, 1.3290000148e-01
1.2732962400e-01, 1.1560000129e-01, 1.3286666814e-01
1.2733641600e-01, 1.1533333462e-01, 1.3286666814e-01
1.2734320800e-01, 1.1533333462e-01, 1.3286666814e-01
1.2735000000e-01, 1.1533333462e-01, 1.3283333481e-01
1.2735679200e-01, 1.1480000128e-01, 1.3283333481e-01
1.2736358400e-01, 1.1533333462e-01, 1.3280000148e-01
1.2737037600e-01, 1.1506666795e-01, 1.3280000148e-01
1.2737716800e-01, 1.1560000129e-01, 1.3280000148e-01
1.2738396000e-01, 1.1480000128e-01, 1.3276666814e-01
1.2739075200e-01, 1.1533333462e-01, 1.3276666814e-01
1.2739754400e-01, 1.1506666795e-01, 1.3276666814e-01
1.2740433600e-01, 1.1533333462e-01, 1.3273333481e-01
1.2741112800e-01, 1.1533333462e-01, 1.3273333481e-01
1.2741792000e-01, 1.1506666795e-01, 1.3270000148e-01
1.2742471200e-01, 1.1506666795e-01, 1.3270000148e-01
1.2743150400e-01, 1.1533333462e-01, 1.3270000148e-01
1.2743829600e-01, 1.1506666795e-01, 1.3266666814e-01
1.2744508800e-01, 1.1560000129e-01, 1.3266666814e-01
1.2745188000e-01, 1.1560000129e-01, 1.3266666814e-01
1.2745867200e-01, 1.1506666795e-01, 1.3263333481e-01
1.2746546400e-01, 1.1480000128e-01, 1.3263333481e-01
1.2747225600e-01, 1.1506666795e-01, 1.3263333481e-01
1.2747904800e-01, 1.1506666795e-01, 1.3260000147e-01
1.2748584000e-01, 1.1506666795e-01, 1.3260000147e-01
1.2749263200e-01, 1.1506666795e-01, 1.3256666814e-01
1.2749942400e-01, 1.1506666795e-01, 1.3256666814e-01
1.2750621600e-01, 1.1533333462e-01, 1.3256666814e-01
1.2751300800e-01, 1.1506666795e-01, 1.3253333481e-01
1.2751980000e-01, 1.1506666795e-01, 1.3253333481e-01
1.2752659200e-01, 1.1426666794e-01, 1.3253333481e-01
1.2753338400e-01, 1.1453333461e-01, 1.3250000147e-01
1.2754017600e-01, 1.1506666795e-01, 1.3250000147e-01
1.2754696800e-01, 1.1426666794e-01, 1.3250000147e-01
1.2755376000e-01, 1.1506666795e-01, 1.3246666814e-01
1.2756055200e-01, 1.1480000128e-01, 1.3246666814e-01
1.2756734400e-01, 1.1453333461e-01, 1.3243333481e-01
1.2757413600e-01, 1.1480000128e-01, 1.3243333481e-01
1.2758092800e-01, 1.1480000128e-01, 1.3243333481e-01
1.2758772000e-01, 1.1400000127e-01, 1.3240000147e-01
1.2759451200e-01, 1.1506666795e-01, 1.3240000147e-01
1.2760130400e-01, 1.1480000128e-01, 1.3240000147e-01
1.2760809600e-01, 1.1453333461e-01, 1.3236666814e-01
1.2761488800e-01, 1.1400000127e-01, 1.3236666814e-01
1.2762168000e-01, 1.1453333461e-01, 1.3233333480e-01
1.2762847200e-01, 1.1453333461e-01, 1.3233333480e-01
1.2763526400e-01, 1.1453333461e-01, 1.3233333480e-01
1.2764205600e-01, 1.1453333461e-01, 1.3230000147e-01
1.2764884800e-01, 1.1480000128e-01, 1.3230000147e-01
1.2765564000e-01, 1.1453333461e-01, 1.3230000147e-01
1.2766243200e-01, 1.1453333461e-01, 1.3226666814e-01
1.2766922400e-01, 1.1453333461e-01, 1.3226666814e-01
1.2767601600e-01, 1.1453333461e-01, 1.3226666814e-01
1.2768280800e-01, 1.1453333461e-01, 1.3223333480e-01
1.2768960000e-01, 1.1400000127e-01, 1.3223333480e-01
1.2769639200e-01, 1.1453333461e-01, 1.3220000147e-01
1.2770318400e-01, 1.1453333461e-01, 1.3220000147e-01
1.2770997600e-01, 1.1453333461e-01, 1.3220000147e-01
1.2771676800e-01, 1.1426666794e-01, 1.3216666814e-01
1.2772356000e-01, 1.1480000128e-01, 1.3216666814e-01
1.2773035200e-01, 1.1426666794e-01, 1.3216666814e-01
1.2773714400e-01, 1.1426666794e-01, 1.3213333480e-01
1.2774393600e-01, 1.1400000127e-01, 1.3213333480e-01
1.2775072800e-01, 1.1400000127e-01, 1.3213333480e-01
1.2775752000e-01, 1.1373333460e-01, 1.3210000147e-01
1.2776431200e-01, 1.1400000127e-01, 1.3210000147e-01
1.2777110400e-01, 1.1373333460e-01, 1.3206666813e-01
1.2777789600e-01, 1.1400000127e-01, 1.3206666813e-01
1.2778468800e-01, 1.1373333460e-01, 1.3206666813e-01
1.2779148000e-01, 1.1373333460e-01, 1.3203333480e-01
1.2779827200e-01, 1.1373333460e-01, 1.3203333480e-01
1.2780506400e-01, 1.1346666793e-01, 1.3203333480e-01
1.2781185600e-01, 1.1346666793e-01, 1.3200000147e-01
1.2781864800e-01, 1.1400000127e-01, 1.3200000147e-01
1.2782544000e-01, 1.1346666793e-01, 1.3196666813e-01
1.2783223200e-01, 1.1373333460e-01, 1.3196666813e-01
1.2783902400e-01, 1.1346666793e-01, 1.3196666813e-01
1.2784581600e-01, 1.1400000127e-01, 1.3193333480e-01
1.2785260800e-01, 1.1346666793e-01, 1.3193333480e-01
1.2785940000e-01, 1.1373333460e-01, 1.3193333480e-01
1.2786619200e-01, 1.1320000126e-01, 1.3190000147e-01
1.2787298400e-01, 1.1373333460e-01, 1.3190000147e-01
1.2787977600e-01, 1.1346666793e-01, 1.3190000147e-01
1.2788656800e-01, 1.1373333460e-01, 1.3186666813e-01
1.2789336000e-01, 1.1373333460e-01, 1.3186666813e-01
1.2790015200e-01, 1.1320000126e-01, 1.3183333480e-01
1.2790694400e-01, 1.1400000127e-01, 1.3183333480e-01
1.2791373600e-01, 1.1320000126e-01, 1.3183333480e-01
1.2792052800e-01, 1.1346666793e-01, 1.3180000147e-01
1.2792732000e-01, 1.1320000126e-01, 1.3180000147e-01
1.2793411200e-01, 1.1346666793e-01, 1.3180000147e-01
1.2794090400e-01, 1.1320000126e-01, 1.3176666813e-01
1.2794769600e-01, 1.1346666793e-01, 1.3176666813e-01
1.2795448800e-01, 1.1320000126e-01, 1.3176666813e-01
1.2796128000e-01, 1.1320000126e-01, 1.3173333480e-01
1.2796807200e-01, 1.1320000126e-01, 1.3173333480e-01
1.2797486400e-01, 1.1320000126e-01, 1.3170000146e-01
1.2798165600e-01, 1.1346666793e-01, 1.3170000146e-01
1.2798844800e-01, 1.1293333459e-01, 1.3170000146e-01
1.2799524000e-01, 1.1320000126e-01, 1.3166666813e-01
1.2800203200e-01, 1.1346666793e-01, 1.3166666813e-01
1.2800882400e-01, 1.1293333459e-01, 1.3166666813e-01
1.2801561600e-01, 1.1346666793e-01, 1.3163333480e-01
1.2802240800e-01, 1.1346666793e-01, 1.3163333480e-01
1.2802920000e-01, 1.1293333459e-01, 1.3160000146e-01
1.2803599200e-01, 1.1266666792e-01, 1.3160000146e-01
1.2804278400e-01, 1.1240000125e-01, 1.3160000146e-01
1.2804957600e-01, 1.1293333459e-01, 1.3156666813e-01
1.2805636800e-01, 1.1320000126e-01, 1.3156666813e-01
1.2806316000e-01, 1.1293333459e-01, 1.3156666813e-01
1.2806995200e-01, 1.1266666792e-01, 1.3153333480e-01
1.2807674400e-01, 1.1266666792e-01, 1.3153333480e-01
1.2808353600e-01, 1.1293333459e-01, 1.3153333480e-01
1.2809032800e-01, 1.1266666792e-01, 1.3150000146e-01
1.2809712000e-01, 1.1293333459e-01, 1.3150000146e-01
1.2810391200e-01, 1.1266666792e-01, 1.3146666813e-01
1.2811070400e-01, 1.1320000126e-01, 1.3146666813e-01
1.2811749600e-01, 1.1240000125e-01, 1.3146666813e-01
1.2812428800e-01, 1.1293333459e-01, 1.3143333479e-01
1.2813108000e-01, 1.1293333459e-01, 1.3143333479e-01
1.2813787200e-01, 1.1293333459e-01, 1.3143333479e-01
1.2814466400e-01, 1.1266666792e-01, 1.3140000146e-01
1.2815145600e-01, 1.1240000125e-01, 1.3140000146e-01
1.2815824800e-01, 1.1293333459e-01, 1.3140000146e-01
1.2816504000e-01, 1.1293333459e-01, 1.3136666813e-01
1.2817183200e-01, 1.1240000125e-01, 1.3136666813e-01
1.2817862400e-01, 1.1240000125e-01, 1.3133333479e-01
1.2818541600e-01, 1.1293333459e-01, 1.3133333479e-01
1.2819220800e-01, 1.1240000125e-01, 1.3133333479e-01
1.2819900000e-01, 1.1240000125e-01, 1.3130000146e-01
1.2820579200e-01, 1.1240000125e-01, 1.3130000146e-01
1.2821258400e-01, 1.1240000125e-01, 1.3130000146e-01
1.2821937600e-01, 1.1240000125e-01, 1.3126666813e-01
1.2822616800e-01, 1.1240000125e-01, 1.3126666813e-01
1.2823296000e-01, 1.1240000125e-01, 1.3123333479e-01
1.2823975200e-01, 1.1240000125e-01, 1.3123333479e-01
1.2824654400e-01, 1.1183333458e-01, 1.3123333479e-01
1.2825333600e-01, 1.1240000125e-01, 1.3120000146e-01
1.2826012800e-01, 1.1240000125e-01, 1.3120000146e-01
1.2826692000e-01, 1.1240000125e-01, 1.3120000146e-01
1.2827371200e-01, 1.1240000125e-01, 1.3116666812e-01
1.2828050400e-01, 1.1240000125e-01, 1.3116666812e-01
1.2828729600e-01, 1.1210000125e-01, 1.3116666812e-01
1.2829408800e-01, 1.1240000125e-01, 1.3113333479e-01
1.2830088000e-01, 1.1240000125e-01, 1.3113333479e-01
1.2830767200e-01, 1.1240000125e-01, 1.3110000146e-01
1.2831446400e-01, 1.1183333458e-01, 1.3110000146e-01
1.2832125600e-01, 1.1183333458e-01, 1.3110000146e-01
1.2832804800e-01, 1.1240000125e-01, 1.3106666812e-01
1.2833484000e-01, 1.1210000125e-01, 1.3106666812e-01
1.2834163200e-01, 1.1156666791e-01, 1.3106666812e-01
1.2834842400e-01, 1.1156666791e-01, 1.3103333479e-01
1.2835521600e-01, 1.1240000125e-01, 1.3103333479e-01
1.2836200800e-01, 1.1156666791e-01, 1.3103333479e-01
1.2836880000e-01, 1.1266666792e-01, 1.3100000146e-01
1.2837559200e-01, 1.1210000125e-01, 1.3100000146e-01
1.2838238400e-01, 1.1183333458e-01, 1.3096666812e-01
1.2838917600e-01, 1.1183333458e-01, 1.3096666812e-01
1.2839596800e-01, 1.1210000125e-01, 1.3096666812e-01
1.2840276000e-01, 1.1210000125e-01, 1.3093333479e-01
1.2840955200e-01, 1.1210000125e-01, 1.3093333479e-01
1.2841634400e-01, 1.1183333458e-01, 1.3093333479e-01
1.2842313600e-01, 1.1156666791e-01, 1.3090000146e-01
1.2842992800e-01, 1.1240000125e-01, 1.3090000146e-01
1.2843672000e-01, 1.1210000125e-01, 1.3086666812e-01
1.2844351200e-01, 1.1210000125e-01, 1.3086666812e-01
1.2845030400e-01, 1.1103333457e-01, 1.3086666812e-01
1.2845709600e-01, 1.1210000125e-01, 1.3083333479e-01
1.2846388800e-01, 1.1156666791e-01, 1.3083333479e-01
1.2847068000e-01, 1.1210000125e-01, 1.3083333479e-01
1.2847747200e-01, 1.1183333458e-01, 1.3080000145e-01
1.2848426400e-01, 1.1183333458e-01, 1.3080000145e-01
1.2849105600e-01, 1.1183333458e-01, 1.3080000145e-01
1.2849784800e-01, 1.1183333458e-01, 1.3076666812e-01
1.2850464000e-01, 1.1156666791e-01, 1.3076666812e-01
1.2851143200e-01, 1.1156666791e-01, 1.3073333479e-01
1.2851822400e-01, 1.1130000124e-01, 1.3073333479e-01
1.2852501600e-01, 1.1156666791e-01, 1.3073333479e-01
1.2853180800e-01, 1.1156666791e-01, 1.3070000145e-01
1.2853860000e-01, 1.1130000124e-01, 1.3070000145e-01
1.2854539200e-01, 1.1210000125e-01, 1.3070000145e-01
1.2855218400e-01, 1.1156666791e-01, 1.3066666812e-01
1.2855897600e-01, 1.1130000124e-01, 1.3066666812e-01
1.2856576800e-01, 1.1183333458e-01, 1.3066666812e-01
1.2857256000e-01, 1.1183333458e-01, 1.3063333479e-01
1.2857935200e-01, 1.1183333458e-01, 1.3063333479e-01
1.2858614400e-01, 1.1156666791e-01, 1.3060000145e-01
1.2859293600e-01, 1.1130000124e-01, 1.3060000145e-01
1.2859972800e-01, 1.1183333458e-01, 1.3060000145e-01
1.2860652000e-01, 1.1156666791e-01, 1.3056666812e-01
1.2861331200e-01, 1.1156666791e-01, 1.3056666812e-01
1.2862010400e-01, 1.1130000124e-01, 1.3056666812e-01
1.2862689600e-01, 1.1103333457e-01, 1.3053333478e-01
1.2863368800e-01, 1.1156666791e-01, 1.3053333478e-01
1.2864048000e-01, 1.1156666791e-01, 1.3050000145e-01
1.2864727200e-01, 1.1156666791e-01, 1.3050000145e-01
1.2865406400e-01, 1.1183333458e-01, 1.3050000145e-01
1.2866085600e-01, 1.1156666791e-01, 1.3046666812e-01
1.2866764800e-01, 1.1130000124e-01, 1.3046666812e-01
1.2867444000e-01, 1.1156666791e-01, 1.3046666812e-01
1.2868123200e-01, 1.1103333457e-01, 1.3043333478e-01
1.2868802400e-01, 1.1103333457e-01, 1.3043333478e-01
1.2869481600e-01, 1.1103333457e-01, 1.3043333478e-01
1.2870160800e-01, 1.1183333458e-01, 1.3040000145e-01
1.2870840000e-01, 1.1130000124e-01, 1.3040000145e-01
1.2871519200e-01, 1.1130000124e-01, 1.3036666812e-01
1.2872198400e-01, 1.1103333457e-01, 1.3036666812e-01
