% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 1 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 186.2 ms, time offset -178.9 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 1.200 0 Vpp, offset 21.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 15:36:45 -0500
% Time (s), Channel A (V), Channel B (V)
2.0579597600e-01, 9.0566665697e-01, 1.3920000155e-01
2.0580899200e-01, 9.0833332360e-01, 1.3950000155e-01
2.0582200800e-01, 9.0566665697e-01, 1.3983333489e-01
2.0583502400e-01, 9.1366665688e-01, 1.4013333489e-01
2.0584804000e-01, 9.1099999024e-01, 1.4043333489e-01
2.0586105600e-01, 9.1633332352e-01, 1.4076666823e-01
2.0587407200e-01, 9.1899999016e-01, 1.4106666823e-01
2.0588708800e-01, 9.2166665680e-01, 1.4136666824e-01
2.0590010400e-01, 9.2166665680e-01, 1.4170000158e-01
2.0591312000e-01, 9.2166665680e-01, 1.4200000158e-01
2.0592613600e-01, 9.2733332340e-01, 1.4230000158e-01
2.0593915200e-01, 9.2999999004e-01, 1.4263333492e-01
2.0595216800e-01, 9.3266665668e-01, 1.4293333492e-01
2.0596518400e-01, 9.3799998995e-01, 1.4323333493e-01
2.0597820000e-01, 9.4333332323e-01, 1.4356666826e-01
2.0599121600e-01, 9.4333332323e-01, 1.4386666827e-01
2.0600423200e-01, 9.4599998987e-01, 1.4420000160e-01
2.0601724800e-01, 9.4866665651e-01, 1.4450000161e-01
2.0603026400e-01, 9.5399998978e-01, 1.4480000161e-01
2.0604328000e-01, 9.5666665642e-01, 1.4513333495e-01
2.0605629600e-01, 9.6466665633e-01, 1.4543333495e-01
2.0606931200e-01, 9.6733332297e-01, 1.4573333495e-01
2.0608232800e-01, 9.6733332297e-01, 1.4606666829e-01
2.0609534400e-01, 9.7533332289e-01, 1.4636666829e-01
2.0610836000e-01, 9.7533332289e-01, 1.4670000163e-01
2.0612137600e-01, 9.8066665616e-01, 1.4700000163e-01
2.0613439200e-01, 9.8599998944e-01, 1.4730000164e-01
2.0614740800e-01, 9.9399998935e-01, 1.4763333497e-01
2.0616042400e-01, 9.9699998932e-01, 1.4793333498e-01
2.0617344000e-01, 1.0023333226e+00, 1.4823333498e-01
2.0618645600e-01, 1.0049999892e+00, 1.4856666832e-01
2.0619947200e-01, 1.0129999892e+00, 1.4886666832e-01
2.0621248800e-01, 1.0183333224e+00, 1.4920000166e-01
2.0622550400e-01, 1.0209999891e+00, 1.4950000166e-01
2.0623852000e-01, 1.0316666556e+00, 1.4980000167e-01
2.0625153600e-01, 1.0316666556e+00, 1.5013333500e-01
2.0626455200e-01, 1.0423333222e+00, 1.5043333501e-01
2.0627756800e-01, 1.0449999888e+00, 1.5073333501e-01
2.0629058400e-01, 1.0476666554e+00, 1.5106666835e-01
2.0630360000e-01, 1.0583333220e+00, 1.5136666835e-01
2.0631661600e-01, 1.0609999886e+00, 1.5166666835e-01
2.0632963200e-01, 1.0666666552e+00, 1.5200000169e-01
2.0634264800e-01, 1.0746666552e+00, 1.5230000169e-01
2.0635566400e-01, 1.0799999884e+00, 1.5260000170e-01
2.0636868000e-01, 1.0853333217e+00, 1.5293333503e-01
2.0638169600e-01, 1.0906666550e+00, 1.5323333504e-01
2.0639471200e-01, 1.1013333215e+00, 1.5356666837e-01
2.0640772800e-01, 1.1093333215e+00, 1.5386666838e-01
2.0642074400e-01, 1.1119999881e+00, 1.5420000171e-01
2.0643376000e-01, 1.1199999880e+00, 1.5450000172e-01
2.0644677600e-01, 1.1279999879e+00, 1.5480000172e-01
2.0645979200e-01, 1.1336666545e+00, 1.5513333506e-01
2.0647280800e-01, 1.1416666544e+00, 1.5543333506e-01
2.0648582400e-01, 1.1469999877e+00, 1.5573333506e-01
2.0649884000e-01, 1.1576666543e+00, 1.5606666840e-01
2.0651185600e-01, 1.1629999875e+00, 1.5636666841e-01
2.0652487200e-01, 1.1629999875e+00, 1.5666666841e-01
2.0653788800e-01, 1.1709999875e+00, 1.5700000175e-01
2.0655090400e-01, 1.1816666540e+00, 1.5730000175e-01
2.0656392000e-01, 1.1869999873e+00, 1.5760000175e-01
2.0657693600e-01, 1.1923333206e+00, 1.5793333509e-01
2.0658995200e-01, 1.2033333204e+00, 1.5823333509e-01
2.0660296800e-01, 1.2113333204e+00, 1.5853333510e-01
2.0661598400e-01, 1.2193333203e+00, 1.5886666843e-01
2.0662900000e-01, 1.2246666536e+00, 1.5920000177e-01
2.0664201600e-01, 1.2273333202e+00, 1.5950000177e-01
2.0665503200e-01, 1.2379999867e+00, 1.5980000178e-01
2.0666804800e-01, 1.2459999867e+00, 1.6013333511e-01
2.0668106400e-01, 1.2486666533e+00, 1.6043333512e-01
2.0669408000e-01, 1.2593333198e+00, 1.6073333512e-01
2.0670709600e-01, 1.2703333197e+00, 1.6106666846e-01
2.0672011200e-01, 1.2756666530e+00, 1.6136666846e-01
2.0673312800e-01, 1.2783333196e+00, 1.6166666846e-01
2.0674614400e-01, 1.2863333196e+00, 1.6200000180e-01
2.0675916000e-01, 1.2943333195e+00, 1.6230000180e-01
2.0677217600e-01, 1.3023333194e+00, 1.6260000181e-01
2.0678519200e-01, 1.3103333193e+00, 1.6293333514e-01
2.0679820800e-01, 1.3183333192e+00, 1.6323333515e-01
2.0681122400e-01, 1.3236666525e+00, 1.6353333515e-01
2.0682424000e-01, 1.3316666524e+00, 1.6386666849e-01
2.0683725600e-01, 1.3399999856e+00, 1.6416666849e-01
2.0685027200e-01, 1.3453333189e+00, 1.6450000183e-01
2.0686328800e-01, 1.3559999855e+00, 1.6480000183e-01
2.0687630400e-01, 1.3639999854e+00, 1.6513333517e-01
2.0688932000e-01, 1.3666666520e+00, 1.6543333517e-01
2.0690233600e-01, 1.3719999853e+00, 1.6573333518e-01
2.0691535200e-01, 1.3799999852e+00, 1.6606666851e-01
2.0692836800e-01, 1.3879999851e+00, 1.6636666852e-01
2.0694138400e-01, 1.3959999850e+00, 1.6666666852e-01
2.0695440000e-01, 1.3986666517e+00, 1.6700000186e-01
2.0696741600e-01, 1.4123333182e+00, 1.6730000186e-01
2.0698043200e-01, 1.4149999848e+00, 1.6760000186e-01
2.0699344800e-01, 1.4229999848e+00, 1.6793333520e-01
2.0700646400e-01, 1.4283333180e+00, 1.6823333520e-01
2.0701948000e-01, 1.4336666513e+00, 1.6853333521e-01
2.0703249600e-01, 1.4389999846e+00, 1.6886666854e-01
2.0704551200e-01, 1.4496666511e+00, 1.6916666855e-01
2.0705852800e-01, 1.4549999844e+00, 1.6946666855e-01
2.0707154400e-01, 1.4576666511e+00, 1.6980000189e-01
2.0708456000e-01, 1.4656666510e+00, 1.7013333522e-01
2.0709757600e-01, 1.4709999842e+00, 1.7043333523e-01
2.0711059200e-01, 1.4766666509e+00, 1.7073333523e-01
2.0712360800e-01, 1.4846666508e+00, 1.7106666857e-01
2.0713662400e-01, 1.4899999840e+00, 1.7136666857e-01
2.0714964000e-01, 1.4926666507e+00, 1.7166666858e-01
2.0716265600e-01, 1.5033333172e+00, 1.7200000191e-01
2.0717567200e-01, 1.5033333172e+00, 1.7230000192e-01
2.0718868800e-01, 1.5113333171e+00, 1.7260000192e-01
2.0720170400e-01, 1.5166666504e+00, 1.7293333526e-01
2.0721472000e-01, 1.5219999837e+00, 1.7323333526e-01
2.0722773600e-01, 1.5273333170e+00, 1.7353333526e-01
2.0724075200e-01, 1.5326666503e+00, 1.7386666860e-01
2.0725376800e-01, 1.5406666502e+00, 1.7416666860e-01
2.0726678400e-01, 1.5436666501e+00, 1.7446666861e-01
2.0727980000e-01, 1.5516666500e+00, 1.7480000194e-01
2.0729281600e-01, 1.5543333167e+00, 1.7513333528e-01
2.0730583200e-01, 1.5569999833e+00, 1.7543333528e-01
2.0731884800e-01, 1.5649999832e+00, 1.7573333529e-01
2.0733186400e-01, 1.5703333165e+00, 1.7606666862e-01
2.0734488000e-01, 1.5756666498e+00, 1.7636666863e-01
2.0735789600e-01, 1.5756666498e+00, 1.7666666863e-01
2.0737091200e-01, 1.5836666497e+00, 1.7700000197e-01
2.0738392800e-01, 1.5863333163e+00, 1.7730000197e-01
2.0739694400e-01, 1.5916666496e+00, 1.7760000197e-01
2.0740996000e-01, 1.5969999829e+00, 1.7793333531e-01
2.0742297600e-01, 1.5996666495e+00, 1.7823333531e-01
2.0743599200e-01, 1.6049999828e+00, 1.7853333532e-01
2.0744900800e-01, 1.6076666494e+00, 1.7886666866e-01
2.0746202400e-01, 1.6103333161e+00, 1.7916666866e-01
2.0747504000e-01, 1.6159999827e+00, 1.7946666866e-01
2.0748805600e-01, 1.6213333160e+00, 1.7980000200e-01
2.0750107200e-01, 1.6239999826e+00, 1.8013333534e-01
2.0751408800e-01, 1.6293333159e+00, 1.8043333534e-01
2.0752710400e-01, 1.6319999825e+00, 1.8073333534e-01
2.0754012000e-01, 1.6346666492e+00, 1.8106666868e-01
2.0755313600e-01, 1.6373333158e+00, 1.8136666868e-01
2.0756615200e-01, 1.6426666491e+00, 1.8166666869e-01
2.0757916800e-01, 1.6426666491e+00, 1.8200000202e-01
2.0759218400e-01, 1.6453333157e+00, 1.8230000203e-01
2.0760520000e-01, 1.6533333156e+00, 1.8260000203e-01
2.0761821600e-01, 1.6506666490e+00, 1.8293333537e-01
2.0763123200e-01, 1.6613333155e+00, 1.8323333537e-01
2.0764424800e-01, 1.6586666489e+00, 1.8353333537e-01
2.0765726400e-01, 1.6666666488e+00, 1.8386666871e-01
2.0767028000e-01, 1.6639999822e+00, 1.8416666871e-01
2.0768329600e-01, 1.6693333155e+00, 1.8446666872e-01
2.0769631200e-01, 1.6693333155e+00, 1.8480000205e-01
2.0770932800e-01, 1.6693333155e+00, 1.8513333539e-01
2.0772234400e-01, 1.6746666487e+00, 1.8543333539e-01
2.0773536000e-01, 1.6773333154e+00, 1.8573333540e-01
2.0774837600e-01, 1.6746666487e+00, 1.8606666874e-01
2.0776139200e-01, 1.6829999820e+00, 1.8636666874e-01
2.0777440800e-01, 1.6829999820e+00, 1.8666666874e-01
2.0778742400e-01, 1.6799999820e+00, 1.8700000208e-01
2.0780044000e-01, 1.6829999820e+00, 1.8730000208e-01
2.0781345600e-01, 1.6909999819e+00, 1.8760000209e-01
2.0782647200e-01, 1.6883333153e+00, 1.8793333542e-01
2.0783948800e-01, 1.6909999819e+00, 1.8823333543e-01
2.0785250400e-01, 1.6909999819e+00, 1.8853333543e-01
2.0786552000e-01, 1.6936666485e+00, 1.8886666877e-01
2.0787853600e-01, 1.6963333152e+00, 1.8916666877e-01
2.0789155200e-01, 1.6963333152e+00, 1.8946666877e-01
2.0790456800e-01, 1.6963333152e+00, 1.8980000211e-01
2.0791758400e-01, 1.6989999818e+00, 1.9010000211e-01
2.0793060000e-01, 1.6989999818e+00, 1.9043333545e-01
2.0794361600e-01, 1.6963333152e+00, 1.9073333545e-01
2.0795663200e-01, 1.7016666484e+00, 1.9106666879e-01
2.0796964800e-01, 1.7043333151e+00, 1.9136666879e-01
2.0798266400e-01, 1.7043333151e+00, 1.9166666880e-01
2.0799568000e-01, 1.7016666484e+00, 1.9200000213e-01
2.0800869600e-01, 1.6989999818e+00, 1.9230000214e-01
2.0802171200e-01, 1.7043333151e+00, 1.9260000214e-01
2.0803472800e-01, 1.7016666484e+00, 1.9293333548e-01
2.0804774400e-01, 1.7069999817e+00, 1.9323333548e-01
2.0806076000e-01, 1.7069999817e+00, 1.9353333548e-01
2.0807377600e-01, 1.7069999817e+00, 1.9386666882e-01
2.0808679200e-01, 1.7043333151e+00, 1.9416666883e-01
2.0809980800e-01, 1.7016666484e+00, 1.9446666883e-01
2.0811282400e-01, 1.6989999818e+00, 1.9480000217e-01
2.0812584000e-01, 1.7016666484e+00, 1.9510000217e-01
2.0813885600e-01, 1.7043333151e+00, 1.9543333551e-01
2.0815187200e-01, 1.6989999818e+00, 1.9573333551e-01
2.0816488800e-01, 1.6989999818e+00, 1.9603333551e-01
2.0817790400e-01, 1.7043333151e+00, 1.9636666885e-01
2.0819092000e-01, 1.7043333151e+00, 1.9666666885e-01
2.0820393600e-01, 1.6989999818e+00, 1.9696666886e-01
2.0821695200e-01, 1.6989999818e+00, 1.9730000219e-01
2.0822996800e-01, 1.6989999818e+00, 1.9760000220e-01
2.0824298400e-01, 1.6989999818e+00, 1.9790000220e-01
2.0825600000e-01, 1.6936666485e+00, 1.9823333554e-01
2.0826901600e-01, 1.6963333152e+00, 1.9853333554e-01
2.0828203200e-01, 1.6936666485e+00, 1.9886666888e-01
2.0829504800e-01, 1.6936666485e+00, 1.9916666888e-01
2.0830806400e-01, 1.6883333153e+00, 1.9946666888e-01
2.0832108000e-01, 1.6936666485e+00, 1.9980000222e-01
2.0833409600e-01, 1.6936666485e+00, 2.0010000222e-01
2.0834711200e-01, 1.6909999819e+00, 2.0040000223e-01
2.0836012800e-01, 1.6883333153e+00, 2.0073333557e-01
2.0837314400e-01, 1.6883333153e+00, 2.0103333557e-01
2.0838616000e-01, 1.6856666486e+00, 2.0136666891e-01
2.0839917600e-01, 1.6829999820e+00, 2.0166666891e-01
2.0841219200e-01, 1.6799999820e+00, 2.0196666891e-01
2.0842520800e-01, 1.6799999820e+00, 2.0230000225e-01
2.0843822400e-01, 1.6799999820e+00, 2.0260000225e-01
2.0845124000e-01, 1.6773333154e+00, 2.0290000226e-01
2.0846425600e-01, 1.6746666487e+00, 2.0323333559e-01
2.0847727200e-01, 1.6719999821e+00, 2.0353333560e-01
2.0849028800e-01, 1.6693333155e+00, 2.0383333560e-01
2.0850330400e-01, 1.6666666488e+00, 2.0416666894e-01
2.0851632000e-01, 1.6666666488e+00, 2.0446666894e-01
2.0852933600e-01, 1.6613333155e+00, 2.0476666894e-01
2.0854235200e-01, 1.6613333155e+00, 2.0510000228e-01
2.0855536800e-01, 1.6586666489e+00, 2.0540000228e-01
2.0856838400e-01, 1.6586666489e+00, 2.0573333562e-01
2.0858140000e-01, 1.6559999823e+00, 2.0603333562e-01
2.0859441600e-01, 1.6506666490e+00, 2.0636666896e-01
2.0860743200e-01, 1.6506666490e+00, 2.0666666896e-01
2.0862044800e-01, 1.6453333157e+00, 2.0696666897e-01
2.0863346400e-01, 1.6426666491e+00, 2.0730000230e-01
2.0864648000e-01, 1.6426666491e+00, 2.0760000231e-01
2.0865949600e-01, 1.6373333158e+00, 2.0790000231e-01
2.0867251200e-01, 1.6399999824e+00, 2.0823333565e-01
2.0868552800e-01, 1.6319999825e+00, 2.0853333565e-01
2.0869854400e-01, 1.6346666492e+00, 2.0883333566e-01
2.0871156000e-01, 1.6266666492e+00, 2.0916666899e-01
2.0872457600e-01, 1.6239999826e+00, 2.0946666900e-01
2.0873759200e-01, 1.6239999826e+00, 2.0976666900e-01
2.0875060800e-01, 1.6186666493e+00, 2.1010000234e-01
2.0876362400e-01, 1.6186666493e+00, 2.1040000234e-01
2.0877664000e-01, 1.6133333161e+00, 2.1070000234e-01
2.0878965600e-01, 1.6103333161e+00, 2.1103333568e-01
2.0880267200e-01, 1.6049999828e+00, 2.1136666902e-01
2.0881568800e-01, 1.6049999828e+00, 2.1166666902e-01
2.0882870400e-01, 1.5996666495e+00, 2.1196666902e-01
2.0884172000e-01, 1.5996666495e+00, 2.1230000236e-01
2.0885473600e-01, 1.5969999829e+00, 2.1260000236e-01
2.0886775200e-01, 1.5916666496e+00, 2.1290000237e-01
2.0888076800e-01, 1.5889999830e+00, 2.1323333570e-01
2.0889378400e-01, 1.5836666497e+00, 2.1353333571e-01
2.0890680000e-01, 1.5809999831e+00, 2.1383333571e-01
2.0891981600e-01, 1.5729999832e+00, 2.1416666905e-01
2.0893283200e-01, 1.5756666498e+00, 2.1446666905e-01
2.0894584800e-01, 1.5703333165e+00, 2.1476666905e-01
2.0895886400e-01, 1.5703333165e+00, 2.1510000239e-01
2.0897188000e-01, 1.5676666499e+00, 2.1540000239e-01
2.0898489600e-01, 1.5649999832e+00, 2.1570000240e-01
2.0899791200e-01, 1.5569999833e+00, 2.1603333574e-01
2.0901092800e-01, 1.5569999833e+00, 2.1636666907e-01
2.0902394400e-01, 1.5543333167e+00, 2.1666666908e-01
2.0903696000e-01, 1.5516666500e+00, 2.1696666908e-01
2.0904997600e-01, 1.5463333168e+00, 2.1730000242e-01
2.0906299200e-01, 1.5436666501e+00, 2.1760000242e-01
2.0907600800e-01, 1.5406666502e+00, 2.1790000242e-01
2.0908902400e-01, 1.5379999835e+00, 2.1823333576e-01
2.0910204000e-01, 1.5326666503e+00, 2.1853333576e-01
2.0911505600e-01, 1.5326666503e+00, 2.1883333577e-01
2.0912807200e-01, 1.5273333170e+00, 2.1916666910e-01
2.0914108800e-01, 1.5219999837e+00, 2.1946666911e-01
2.0915410400e-01, 1.5219999837e+00, 2.1976666911e-01
2.0916712000e-01, 1.5193333171e+00, 2.2010000245e-01
2.0918013600e-01, 1.5139999838e+00, 2.2040000245e-01
2.0919315200e-01, 1.5113333171e+00, 2.2070000245e-01
2.0920616800e-01, 1.5113333171e+00, 2.2103333579e-01
2.0921918400e-01, 1.5059999839e+00, 2.2136666913e-01
2.0923220000e-01, 1.5006666506e+00, 2.2166666913e-01
2.0924521600e-01, 1.5006666506e+00, 2.2196666913e-01
2.0925823200e-01, 1.4979999840e+00, 2.2230000247e-01
2.0927124800e-01, 1.4926666507e+00, 2.2260000247e-01
2.0928426400e-01, 1.4899999840e+00, 2.2290000248e-01
2.0929728000e-01, 1.4899999840e+00, 2.2323333582e-01
2.0931029600e-01, 1.4819999841e+00, 2.2353333582e-01
2.0932331200e-01, 1.4846666508e+00, 2.2383333582e-01
2.0933632800e-01, 1.4793333175e+00, 2.2416666916e-01
2.0934934400e-01, 1.4766666509e+00, 2.2446666916e-01
2.0936236000e-01, 1.4736666509e+00, 2.2476666917e-01
2.0937537600e-01, 1.4709999842e+00, 2.2510000250e-01
2.0938839200e-01, 1.4709999842e+00, 2.2540000251e-01
2.0940140800e-01, 1.4683333176e+00, 2.2570000251e-01
2.0941442400e-01, 1.4629999843e+00, 2.2603333585e-01
2.0942744000e-01, 1.4656666510e+00, 2.2633333585e-01
2.0944045600e-01, 1.4603333177e+00, 2.2666666919e-01
2.0945347200e-01, 1.4576666511e+00, 2.2696666919e-01
2.0946648800e-01, 1.4549999844e+00, 2.2730000253e-01
2.0947950400e-01, 1.4576666511e+00, 2.2760000253e-01
2.0949252000e-01, 1.4469999845e+00, 2.2790000253e-01
2.0950553600e-01, 1.4496666511e+00, 2.2823333587e-01
2.0951855200e-01, 1.4443333179e+00, 2.2853333587e-01
2.0953156800e-01, 1.4469999845e+00, 2.2883333588e-01
2.0954458400e-01, 1.4443333179e+00, 2.2916666921e-01
2.0955760000e-01, 1.4416666512e+00, 2.2946666922e-01
2.0957061600e-01, 1.4389999846e+00, 2.2976666922e-01
2.0958363200e-01, 1.4389999846e+00, 2.3010000256e-01
2.0959664800e-01, 1.4336666513e+00, 2.3040000256e-01
2.0960966400e-01, 1.4336666513e+00, 2.3070000256e-01
2.0962268000e-01, 1.4363333179e+00, 2.3103333590e-01
2.0963569600e-01, 1.4309999847e+00, 2.3133333591e-01
2.0964871200e-01, 1.4309999847e+00, 2.3166666924e-01
2.0966172800e-01, 1.4309999847e+00, 2.3196666925e-01
2.0967474400e-01, 1.4283333180e+00, 2.3230000258e-01
2.0968776000e-01, 1.4256666514e+00, 2.3260000259e-01
2.0970077600e-01, 1.4256666514e+00, 2.3290000259e-01
2.0971379200e-01, 1.4203333181e+00, 2.3323333593e-01
2.0972680800e-01, 1.4283333180e+00, 2.3353333593e-01
2.0973982400e-01, 1.4203333181e+00, 2.3383333593e-01
2.0975284000e-01, 1.4203333181e+00, 2.3416666927e-01
2.0976585600e-01, 1.4176666515e+00, 2.3446666927e-01
2.0977887200e-01, 1.4203333181e+00, 2.3476666928e-01
2.0979188800e-01, 1.4203333181e+00, 2.3510000261e-01
2.0980490400e-01, 1.4203333181e+00, 2.3540000262e-01
2.0981792000e-01, 1.4176666515e+00, 2.3570000262e-01
2.0983093600e-01, 1.4176666515e+00, 2.3603333596e-01
2.0984395200e-01, 1.4176666515e+00, 2.3633333596e-01
2.0985696800e-01, 1.4149999848e+00, 2.3663333596e-01
2.0986998400e-01, 1.4176666515e+00, 2.3696666930e-01
2.0988300000e-01, 1.4096666516e+00, 2.3730000264e-01
2.0989601600e-01, 1.4149999848e+00, 2.3760000264e-01
2.0990903200e-01, 1.4149999848e+00, 2.3790000264e-01
2.0992204800e-01, 1.4149999848e+00, 2.3823333598e-01
2.0993506400e-01, 1.4123333182e+00, 2.3853333599e-01
2.0994808000e-01, 1.4176666515e+00, 2.3883333599e-01
2.0996109600e-01, 1.4149999848e+00, 2.3916666933e-01
2.0997411200e-01, 1.4176666515e+00, 2.3946666933e-01
2.0998712800e-01, 1.4123333182e+00, 2.3976666933e-01
2.1000014400e-01, 1.4176666515e+00, 2.4010000267e-01
2.1001316000e-01, 1.4176666515e+00, 2.4040000267e-01
2.1002617600e-01, 1.4176666515e+00, 2.4070000268e-01
2.1003919200e-01, 1.4176666515e+00, 2.4103333601e-01
2.1005220800e-01, 1.4176666515e+00, 2.4133333602e-01
2.1006522400e-01, 1.4176666515e+00, 2.4163333602e-01
2.1007824000e-01, 1.4203333181e+00, 2.4196666936e-01
2.1009125600e-01, 1.4203333181e+00, 2.4226666936e-01
2.1010427200e-01, 1.4176666515e+00, 2.4260000270e-01
2.1011728800e-01, 1.4203333181e+00, 2.4290000270e-01
2.1013030400e-01, 1.4203333181e+00, 2.4323333604e-01
2.1014332000e-01, 1.4229999848e+00, 2.4353333604e-01
2.1015633600e-01, 1.4283333180e+00, 2.4383333604e-01
2.1016935200e-01, 1.4256666514e+00, 2.4416666938e-01
2.1018236800e-01, 1.4256666514e+00, 2.4446666938e-01
2.1019538400e-01, 1.4283333180e+00, 2.4476666939e-01
2.1020840000e-01, 1.4309999847e+00, 2.4510000272e-01
2.1022141600e-01, 1.4309999847e+00, 2.4540000273e-01
2.1023443200e-01, 1.4363333179e+00, 2.4570000273e-01
2.1024744800e-01, 1.4363333179e+00, 2.4603333607e-01
2.1026046400e-01, 1.4389999846e+00, 2.4633333607e-01
2.1027348000e-01, 1.4389999846e+00, 2.4663333608e-01
2.1028649600e-01, 1.4416666512e+00, 2.4696666941e-01
2.1029951200e-01, 1.4416666512e+00, 2.4726666942e-01
2.1031252800e-01, 1.4416666512e+00, 2.4760000275e-01
2.1032554400e-01, 1.4469999845e+00, 2.4790000276e-01
2.1033856000e-01, 1.4443333179e+00, 2.4820000276e-01
2.1035157600e-01, 1.4469999845e+00, 2.4853333610e-01
2.1036459200e-01, 1.4496666511e+00, 2.4883333610e-01
2.1037760800e-01, 1.4523333178e+00, 2.4913333610e-01
2.1039062400e-01, 1.4549999844e+00, 2.4946666944e-01
2.1040364000e-01, 1.4576666511e+00, 2.4976666944e-01
2.1041665600e-01, 1.4603333177e+00, 2.5006666945e-01
2.1042967200e-01, 1.4576666511e+00, 2.5040000278e-01
2.1044268800e-01, 1.4576666511e+00, 2.5070000279e-01
2.1045570400e-01, 1.4629999843e+00, 2.5103333612e-01
2.1046872000e-01, 1.4683333176e+00, 2.5133333613e-01
2.1048173600e-01, 1.4709999842e+00, 2.5163333613e-01
2.1049475200e-01, 1.4736666509e+00, 2.5196666947e-01
2.1050776800e-01, 1.4766666509e+00, 2.5226666947e-01
2.1052078400e-01, 1.4793333175e+00, 2.5260000281e-01
2.1053380000e-01, 1.4793333175e+00, 2.5290000281e-01
2.1054681600e-01, 1.4819999841e+00, 2.5320000281e-01
2.1055983200e-01, 1.4819999841e+00, 2.5353333615e-01
2.1057284800e-01, 1.4873333174e+00, 2.5383333616e-01
2.1058586400e-01, 1.4926666507e+00, 2.5413333616e-01
2.1059888000e-01, 1.4899999840e+00, 2.5446666950e-01
2.1061189600e-01, 1.4953333173e+00, 2.5476666950e-01
2.1062491200e-01, 1.4979999840e+00, 2.5506666950e-01
2.1063792800e-01, 1.5006666506e+00, 2.5540000284e-01
2.1065094400e-01, 1.5033333172e+00, 2.5570000284e-01
2.1066396000e-01, 1.5059999839e+00, 2.5600000285e-01
2.1067697600e-01, 1.5113333171e+00, 2.5633333618e-01
2.1068999200e-01, 1.5113333171e+00, 2.5663333619e-01
2.1070300800e-01, 1.5166666504e+00, 2.5693333619e-01
2.1071602400e-01, 1.5219999837e+00, 2.5726666953e-01
2.1072904000e-01, 1.5246666503e+00, 2.5760000286e-01
2.1074205600e-01, 1.5273333170e+00, 2.5790000287e-01
2.1075507200e-01, 1.5246666503e+00, 2.5820000287e-01
2.1076808800e-01, 1.5299999836e+00, 2.5853333621e-01
2.1078110400e-01, 1.5326666503e+00, 2.5883333621e-01
2.1079412000e-01, 1.5353333169e+00, 2.5913333621e-01
2.1080713600e-01, 1.5436666501e+00, 2.5946666955e-01
2.1082015200e-01, 1.5406666502e+00, 2.5976666955e-01
2.1083316800e-01, 1.5463333168e+00, 2.6006666956e-01
2.1084618400e-01, 1.5516666500e+00, 2.6040000290e-01
2.1085920000e-01, 1.5516666500e+00, 2.6070000290e-01
2.1087221600e-01, 1.5569999833e+00, 2.6100000290e-01
2.1088523200e-01, 1.5569999833e+00, 2.6133333624e-01
2.1089824800e-01, 1.5676666499e+00, 2.6163333624e-01
2.1091126400e-01, 1.5649999832e+00, 2.6193333625e-01
2.1092428000e-01, 1.5676666499e+00, 2.6226666958e-01
2.1093729600e-01, 1.5703333165e+00, 2.6256666959e-01
2.1095031200e-01, 1.5729999832e+00, 2.6290000292e-01
2.1096332800e-01, 1.5783333164e+00, 2.6320000293e-01
2.1097634400e-01, 1.5783333164e+00, 2.6353333626e-01
2.1098936000e-01, 1.5836666497e+00, 2.6383333627e-01
2.1100237600e-01, 1.5863333163e+00, 2.6413333627e-01
2.1101539200e-01, 1.5916666496e+00, 2.6446666961e-01
2.1102840800e-01, 1.5916666496e+00, 2.6476666961e-01
2.1104142400e-01, 1.5969999829e+00, 2.6506666961e-01
2.1105444000e-01, 1.5969999829e+00, 2.6540000295e-01
2.1106745600e-01, 1.6023333162e+00, 2.6570000295e-01
2.1108047200e-01, 1.6023333162e+00, 2.6600000296e-01
2.1109348800e-01, 1.6103333161e+00, 2.6633333629e-01
2.1110650400e-01, 1.6133333161e+00, 2.6663333630e-01
2.1111952000e-01, 1.6159999827e+00, 2.6693333630e-01
2.1113253600e-01, 1.6186666493e+00, 2.6726666964e-01
2.1114555200e-01, 1.6239999826e+00, 2.6756666964e-01
2.1115856800e-01, 1.6239999826e+00, 2.6790000298e-01
2.1117158400e-01, 1.6239999826e+00, 2.6820000298e-01
2.1118460000e-01, 1.6319999825e+00, 2.6853333632e-01
2.1119761600e-01, 1.6346666492e+00, 2.6883333632e-01
2.1121063200e-01, 1.6373333158e+00, 2.6913333633e-01
2.1122364800e-01, 1.6373333158e+00, 2.6946666966e-01
2.1123666400e-01, 1.6373333158e+00, 2.6976666967e-01
2.1124968000e-01, 1.6426666491e+00, 2.7006666967e-01
2.1126269600e-01, 1.6506666490e+00, 2.7040000301e-01
2.1127571200e-01, 1.6533333156e+00, 2.7070000301e-01
2.1128872800e-01, 1.6533333156e+00, 2.7100000301e-01
2.1130174400e-01, 1.6586666489e+00, 2.7133333635e-01
2.1131476000e-01, 1.6586666489e+00, 2.7163333635e-01
