% Moku:Lab Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Channel B (Output 1, on), 1 x probe attenuation
% Time span 257.6 ms, time offset -123.3 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level -2.263 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Ramp, 10.000 000 Hz, 53.0 mVpp, offset -149.0 mV, phase 0.000 000 deg, symmetry 50.00 %, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2025-11-12 T 17:30:10 -0500
% Time (s), Channel A (V), Channel B (V)
1.0700353600e-01, 9.9466667773e-02, -1.2500000139e-01
1.0702154400e-01, 9.9466667773e-02, -1.2503333472e-01
1.0703955200e-01, 9.9466667773e-02, -1.2503333472e-01
1.0705756000e-01, 9.9466667773e-02, -1.2506666806e-01
1.0707556800e-01, 9.9200001103e-02, -1.2506666806e-01
1.0709357600e-01, 9.9466667773e-02, -1.2510000139e-01
1.0711158400e-01, 9.9200001103e-02, -1.2510000139e-01
1.0712959200e-01, 9.9733334442e-02, -1.2513333472e-01
1.0714760000e-01, 9.9200001103e-02, -1.2516666806e-01
1.0716560800e-01, 9.9200001103e-02, -1.2516666806e-01
1.0718361600e-01, 9.8933334433e-02, -1.2520000139e-01
1.0720162400e-01, 9.9200001103e-02, -1.2520000139e-01
1.0721963200e-01, 9.8933334433e-02, -1.2523333473e-01
1.0723764000e-01, 9.8933334433e-02, -1.2523333473e-01
1.0725564800e-01, 9.8666667764e-02, -1.2526666806e-01
1.0727365600e-01, 9.8400001094e-02, -1.2530000139e-01
1.0729166400e-01, 9.8933334433e-02, -1.2530000139e-01
1.0730967200e-01, 9.8666667764e-02, -1.2533333473e-01
1.0732768000e-01, 9.8933334433e-02, -1.2533333473e-01
1.0734568800e-01, 9.8400001094e-02, -1.2536666806e-01
1.0736369600e-01, 9.8400001094e-02, -1.2536666806e-01
1.0738170400e-01, 9.8933334433e-02, -1.2540000139e-01
1.0739971200e-01, 9.8666667764e-02, -1.2543333473e-01
1.0741772000e-01, 9.8133334424e-02, -1.2543333473e-01
1.0743572800e-01, 9.8133334424e-02, -1.2546666806e-01
1.0745373600e-01, 9.8400001094e-02, -1.2546666806e-01
1.0747174400e-01, 9.8133334424e-02, -1.2550000140e-01
1.0748975200e-01, 9.7866667755e-02, -1.2550000140e-01
1.0750776000e-01, 9.7866667755e-02, -1.2553333473e-01
1.0752576800e-01, 9.8400001094e-02, -1.2556666806e-01
1.0754377600e-01, 9.8133334424e-02, -1.2556666806e-01
1.0756178400e-01, 9.8133334424e-02, -1.2560000140e-01
1.0757979200e-01, 9.8400001094e-02, -1.2560000140e-01
1.0759780000e-01, 9.7866667755e-02, -1.2563333473e-01
1.0761580800e-01, 9.7866667755e-02, -1.2563333473e-01
1.0763381600e-01, 9.8133334424e-02, -1.2566666806e-01
1.0765182400e-01, 9.7600001085e-02, -1.2570000140e-01
1.0766983200e-01, 9.7866667755e-02, -1.2570000140e-01
1.0768784000e-01, 9.7600001085e-02, -1.2573333473e-01
1.0770584800e-01, 9.7333334415e-02, -1.2573333473e-01
1.0772385600e-01, 9.7333334415e-02, -1.2576666806e-01
1.0774186400e-01, 9.7600001085e-02, -1.2576666806e-01
1.0775987200e-01, 9.7600001085e-02, -1.2580000140e-01
1.0777788000e-01, 9.7600001085e-02, -1.2583333473e-01
1.0779588800e-01, 9.7600001085e-02, -1.2583333473e-01
1.0781389600e-01, 9.7333334415e-02, -1.2586666807e-01
1.0783190400e-01, 9.7333334415e-02, -1.2586666807e-01
1.0784991200e-01, 9.7600001085e-02, -1.2590000140e-01
1.0786792000e-01, 9.7333334415e-02, -1.2590000140e-01
1.0788592800e-01, 9.7333334415e-02, -1.2593333473e-01
1.0790393600e-01, 9.7066667746e-02, -1.2596666807e-01
1.0792194400e-01, 9.7333334415e-02, -1.2596666807e-01
1.0793995200e-01, 9.7333334415e-02, -1.2600000140e-01
1.0795796000e-01, 9.7333334415e-02, -1.2600000140e-01
1.0797596800e-01, 9.7333334415e-02, -1.2603333473e-01
1.0799397600e-01, 9.7066667746e-02, -1.2603333473e-01
1.0801198400e-01, 9.7333334415e-02, -1.2606666807e-01
1.0802999200e-01, 9.7333334415e-02, -1.2610000140e-01
1.0804800000e-01, 9.7066667746e-02, -1.2610000140e-01
1.0806600800e-01, 9.7333334415e-02, -1.2613333474e-01
1.0808401600e-01, 9.7066667746e-02, -1.2613333474e-01
1.0810202400e-01, 9.7066667746e-02, -1.2616666807e-01
1.0812003200e-01, 9.6800001076e-02, -1.2620000140e-01
1.0813804000e-01, 9.7066667746e-02, -1.2620000140e-01
1.0815604800e-01, 9.7066667746e-02, -1.2623333474e-01
1.0817405600e-01, 9.6800001076e-02, -1.2623333474e-01
1.0819206400e-01, 9.6533334407e-02, -1.2626666807e-01
1.0821007200e-01, 9.7066667746e-02, -1.2626666807e-01
1.0822808000e-01, 9.7333334415e-02, -1.2630000140e-01
1.0824608800e-01, 9.7066667746e-02, -1.2633333474e-01
1.0826409600e-01, 9.7333334415e-02, -1.2633333474e-01
1.0828210400e-01, 9.6533334407e-02, -1.2636666807e-01
1.0830011200e-01, 9.6800001076e-02, -1.2636666807e-01
1.0831812000e-01, 9.6800001076e-02, -1.2640000141e-01
1.0833612800e-01, 9.6533334407e-02, -1.2640000141e-01
1.0835413600e-01, 9.7066667746e-02, -1.2643333474e-01
1.0837214400e-01, 9.7066667746e-02, -1.2646666807e-01
1.0839015200e-01, 9.7066667746e-02, -1.2646666807e-01
1.0840816000e-01, 9.7066667746e-02, -1.2650000141e-01
1.0842616800e-01, 9.6800001076e-02, -1.2650000141e-01
1.0844417600e-01, 9.6800001076e-02, -1.2653333474e-01
1.0846218400e-01, 9.6800001076e-02, -1.2653333474e-01
1.0848019200e-01, 9.6800001076e-02, -1.2656666807e-01
1.0849820000e-01, 9.6266667737e-02, -1.2660000141e-01
1.0851620800e-01, 9.6266667737e-02, -1.2660000141e-01
1.0853421600e-01, 9.6533334407e-02, -1.2663333474e-01
1.0855222400e-01, 9.6266667737e-02, -1.2663333474e-01
1.0857023200e-01, 9.6800001076e-02, -1.2666666807e-01
1.0858824000e-01, 9.6266667737e-02, -1.2666666807e-01
1.0860624800e-01, 9.6266667737e-02, -1.2670000141e-01
1.0862425600e-01, 9.6266667737e-02, -1.2673333474e-01
1.0864226400e-01, 9.6533334407e-02, -1.2673333474e-01
1.0866027200e-01, 9.6533334407e-02, -1.2676666808e-01
1.0867828000e-01, 9.6000001067e-02, -1.2676666808e-01
1.0869628800e-01, 9.6266667737e-02, -1.2680000141e-01
1.0871429600e-01, 9.6533334407e-02, -1.2680000141e-01
1.0873230400e-01, 9.6266667737e-02, -1.2683333474e-01
1.0875031200e-01, 9.6266667737e-02, -1.2686666808e-01
1.0876832000e-01, 9.6000001067e-02, -1.2686666808e-01
1.0878632800e-01, 9.6266667737e-02, -1.2690000141e-01
1.0880433600e-01, 9.6533334407e-02, -1.2690000141e-01
1.0882234400e-01, 9.6266667737e-02, -1.2693333474e-01
1.0884035200e-01, 9.6000001067e-02, -1.2693333474e-01
1.0885836000e-01, 9.6266667737e-02, -1.2696666808e-01
1.0887636800e-01, 9.6000001067e-02, -1.2700000141e-01
1.0889437600e-01, 9.6266667737e-02, -1.2700000141e-01
1.0891238400e-01, 9.6000001067e-02, -1.2703333475e-01
1.0893039200e-01, 9.6266667737e-02, -1.2703333475e-01
1.0894840000e-01, 9.6266667737e-02, -1.2706666808e-01
1.0896640800e-01, 9.5433334394e-02, -1.2706666808e-01
1.0898441600e-01, 9.6800001076e-02, -1.2710000141e-01
1.0900242400e-01, 9.6533334407e-02, -1.2713333475e-01
1.0902043200e-01, 9.5700001064e-02, -1.2713333475e-01
1.0903844000e-01, 9.6533334407e-02, -1.2716666808e-01
1.0905644800e-01, 9.6000001067e-02, -1.2716666808e-01
1.0907445600e-01, 9.5700001064e-02, -1.2720000141e-01
1.0909246400e-01, 9.6000001067e-02, -1.2720000141e-01
1.0911047200e-01, 9.5433334394e-02, -1.2723333475e-01
1.0912848000e-01, 9.5700001064e-02, -1.2726666808e-01
1.0914648800e-01, 9.5433334394e-02, -1.2726666808e-01
1.0916449600e-01, 9.6266667737e-02, -1.2730000142e-01
1.0918250400e-01, 9.5433334394e-02, -1.2730000142e-01
1.0920051200e-01, 9.6000001067e-02, -1.2733333475e-01
1.0921852000e-01, 9.5700001064e-02, -1.2733333475e-01
1.0923652800e-01, 9.5433334394e-02, -1.2736666808e-01
1.0925453600e-01, 9.5700001064e-02, -1.2740000142e-01
1.0927254400e-01, 9.5433334394e-02, -1.2740000142e-01
1.0929055200e-01, 9.5700001064e-02, -1.2743333475e-01
1.0930856000e-01, 9.5166667725e-02, -1.2743333475e-01
1.0932656800e-01, 9.5166667725e-02, -1.2746666808e-01
1.0934457600e-01, 9.5433334394e-02, -1.2746666808e-01
1.0936258400e-01, 9.5433334394e-02, -1.2750000142e-01
1.0938059200e-01, 9.5166667725e-02, -1.2753333475e-01
1.0939860000e-01, 9.5166667725e-02, -1.2753333475e-01
1.0941660800e-01, 9.5433334394e-02, -1.2756666808e-01
1.0943461600e-01, 9.5700001064e-02, -1.2756666808e-01
1.0945262400e-01, 9.5433334394e-02, -1.2760000142e-01
1.0947063200e-01, 9.5433334394e-02, -1.2760000142e-01
1.0948864000e-01, 9.5433334394e-02, -1.2763333475e-01
1.0950664800e-01, 9.5166667725e-02, -1.2766666809e-01
1.0952465600e-01, 9.5166667725e-02, -1.2766666809e-01
1.0954266400e-01, 9.4900001055e-02, -1.2770000142e-01
1.0956067200e-01, 9.5166667725e-02, -1.2770000142e-01
1.0957868000e-01, 9.5700001064e-02, -1.2773333475e-01
1.0959668800e-01, 9.5166667725e-02, -1.2773333475e-01
1.0961469600e-01, 9.5433334394e-02, -1.2776666809e-01
1.0963270400e-01, 9.4633334385e-02, -1.2780000142e-01
1.0965071200e-01, 9.4633334385e-02, -1.2780000142e-01
1.0966872000e-01, 9.5166667725e-02, -1.2783333475e-01
1.0968672800e-01, 9.5700001064e-02, -1.2783333475e-01
1.0970473600e-01, 9.5700001064e-02, -1.2786666809e-01
1.0972274400e-01, 9.4900001055e-02, -1.2786666809e-01
1.0974075200e-01, 9.5433334394e-02, -1.2790000142e-01
1.0975876000e-01, 9.5166667725e-02, -1.2793333476e-01
1.0977676800e-01, 9.4900001055e-02, -1.2793333476e-01
1.0979477600e-01, 9.5166667725e-02, -1.2796666809e-01
1.0981278400e-01, 9.4900001055e-02, -1.2796666809e-01
1.0983079200e-01, 9.5166667725e-02, -1.2800000142e-01
1.0984880000e-01, 9.5166667725e-02, -1.2800000142e-01
1.0986680800e-01, 9.4900001055e-02, -1.2803333476e-01
1.0988481600e-01, 9.4366667716e-02, -1.2806666809e-01
1.0990282400e-01, 9.4900001055e-02, -1.2806666809e-01
1.0992083200e-01, 9.4633334385e-02, -1.2810000142e-01
1.0993884000e-01, 9.4900001055e-02, -1.2810000142e-01
1.0995684800e-01, 9.5166667725e-02, -1.2813333476e-01
1.0997485600e-01, 9.4900001055e-02, -1.2813333476e-01
1.0999286400e-01, 9.4900001055e-02, -1.2816666809e-01
1.1001087200e-01, 9.4900001055e-02, -1.2820000143e-01
1.1002888000e-01, 9.4633334385e-02, -1.2820000143e-01
1.1004688800e-01, 9.4900001055e-02, -1.2823333476e-01
1.1006489600e-01, 9.4900001055e-02, -1.2823333476e-01
1.1008290400e-01, 9.4633334385e-02, -1.2826666809e-01
1.1010091200e-01, 9.4633334385e-02, -1.2826666809e-01
1.1011892000e-01, 9.4100001046e-02, -1.2830000143e-01
1.1013692800e-01, 9.4100001046e-02, -1.2833333476e-01
1.1015493600e-01, 9.4633334385e-02, -1.2833333476e-01
1.1017294400e-01, 9.4633334385e-02, -1.2836666809e-01
1.1019095200e-01, 9.4100001046e-02, -1.2836666809e-01
1.1020896000e-01, 9.4633334385e-02, -1.2840000143e-01
1.1022696800e-01, 9.4100001046e-02, -1.2840000143e-01
1.1024497600e-01, 9.4633334385e-02, -1.2843333476e-01
1.1026298400e-01, 9.4100001046e-02, -1.2846666809e-01
1.1028099200e-01, 9.4366667716e-02, -1.2846666809e-01
1.1029900000e-01, 9.4366667716e-02, -1.2850000143e-01
1.1031700800e-01, 9.3833334377e-02, -1.2850000143e-01
1.1033501600e-01, 9.4100001046e-02, -1.2853333476e-01
1.1035302400e-01, 9.4366667716e-02, -1.2856666810e-01
1.1037103200e-01, 9.4100001046e-02, -1.2856666810e-01
1.1038904000e-01, 9.4100001046e-02, -1.2860000143e-01
1.1040704800e-01, 9.3833334377e-02, -1.2860000143e-01
1.1042505600e-01, 9.4100001046e-02, -1.2863333476e-01
1.1044306400e-01, 9.4100001046e-02, -1.2863333476e-01
1.1046107200e-01, 9.4100001046e-02, -1.2866666810e-01
1.1047908000e-01, 9.3833334377e-02, -1.2870000143e-01
1.1049708800e-01, 9.3566667707e-02, -1.2870000143e-01
1.1051509600e-01, 9.3566667707e-02, -1.2873333476e-01
1.1053310400e-01, 9.3566667707e-02, -1.2873333476e-01
1.1055111200e-01, 9.3833334377e-02, -1.2876666810e-01
1.1056912000e-01, 9.3300001037e-02, -1.2876666810e-01
1.1058712800e-01, 9.3566667707e-02, -1.2880000143e-01
1.1060513600e-01, 9.3566667707e-02, -1.2883333477e-01
1.1062314400e-01, 9.3300001037e-02, -1.2883333477e-01
1.1064115200e-01, 9.3833334377e-02, -1.2886666810e-01
1.1065916000e-01, 9.3566667707e-02, -1.2886666810e-01
1.1067716800e-01, 9.3033334368e-02, -1.2890000143e-01
1.1069517600e-01, 9.3566667707e-02, -1.2890000143e-01
1.1071318400e-01, 9.3833334377e-02, -1.2893333477e-01
1.1073119200e-01, 9.3300001037e-02, -1.2896666810e-01
1.1074920000e-01, 9.3566667707e-02, -1.2896666810e-01
1.1076720800e-01, 9.3300001037e-02, -1.2900000143e-01
1.1078521600e-01, 9.3566667707e-02, -1.2900000143e-01
1.1080322400e-01, 9.3300001037e-02, -1.2903333477e-01
1.1082123200e-01, 9.2766667698e-02, -1.2903333477e-01
1.1083924000e-01, 9.3300001037e-02, -1.2906666810e-01
1.1085724800e-01, 9.3300001037e-02, -1.2910000144e-01
1.1087525600e-01, 9.3033334368e-02, -1.2910000144e-01
1.1089326400e-01, 9.3033334368e-02, -1.2913333477e-01
1.1091127200e-01, 9.3300001037e-02, -1.2913333477e-01
1.1092928000e-01, 9.2766667698e-02, -1.2916666810e-01
1.1094728800e-01, 9.3300001037e-02, -1.2916666810e-01
1.1096529600e-01, 9.3033334368e-02, -1.2920000144e-01
1.1098330400e-01, 9.3033334368e-02, -1.2923333477e-01
1.1100131200e-01, 9.3033334368e-02, -1.2923333477e-01
1.1101932000e-01, 9.2766667698e-02, -1.2926666810e-01
1.1103732800e-01, 9.2766667698e-02, -1.2926666810e-01
1.1105533600e-01, 9.2766667698e-02, -1.2930000144e-01
1.1107334400e-01, 9.3566667707e-02, -1.2930000144e-01
1.1109135200e-01, 9.3033334368e-02, -1.2933333477e-01
1.1110936000e-01, 9.2766667698e-02, -1.2936666810e-01
1.1112736800e-01, 9.2500001028e-02, -1.2936666810e-01
1.1114537600e-01, 9.3300001037e-02, -1.2940000144e-01
1.1116338400e-01, 9.2766667698e-02, -1.2940000144e-01
1.1118139200e-01, 9.2500001028e-02, -1.2943333477e-01
1.1119940000e-01, 9.3033334368e-02, -1.2943333477e-01
1.1121740800e-01, 9.2766667698e-02, -1.2946666811e-01
1.1123541600e-01, 9.3033334368e-02, -1.2950000144e-01
1.1125342400e-01, 9.3033334368e-02, -1.2950000144e-01
1.1127143200e-01, 9.3300001037e-02, -1.2953333477e-01
1.1128944000e-01, 9.2766667698e-02, -1.2953333477e-01
1.1130744800e-01, 9.3033334368e-02, -1.2956666811e-01
1.1132545600e-01, 9.2766667698e-02, -1.2956666811e-01
1.1134346400e-01, 9.3033334368e-02, -1.2960000144e-01
1.1136147200e-01, 9.3033334368e-02, -1.2963333477e-01
1.1137948000e-01, 9.1966667689e-02, -1.2963333477e-01
1.1139748800e-01, 9.2500001028e-02, -1.2966666811e-01
1.1141549600e-01, 9.2233334359e-02, -1.2966666811e-01
1.1143350400e-01, 9.2233334359e-02, -1.2970000144e-01
1.1145151200e-01, 9.2500001028e-02, -1.2970000144e-01
1.1146952000e-01, 9.2500001028e-02, -1.2973333478e-01
1.1148752800e-01, 9.3300001037e-02, -1.2976666811e-01
1.1150553600e-01, 9.2500001028e-02, -1.2976666811e-01
1.1152354400e-01, 9.2500001028e-02, -1.2980000144e-01
1.1154155200e-01, 9.2766667698e-02, -1.2980000144e-01
1.1155956000e-01, 9.2766667698e-02, -1.2983333478e-01
1.1157756800e-01, 9.2233334359e-02, -1.2983333478e-01
1.1159557600e-01, 9.2500001028e-02, -1.2986666811e-01
1.1161358400e-01, 9.2766667698e-02, -1.2990000144e-01
1.1163159200e-01, 9.2233334359e-02, -1.2990000144e-01
1.1164960000e-01, 9.2500001028e-02, -1.2993333478e-01
1.1166760800e-01, 9.2500001028e-02, -1.2993333478e-01
1.1168561600e-01, 9.2766667698e-02, -1.2996666811e-01
1.1170362400e-01, 9.2500001028e-02, -1.2996666811e-01
1.1172163200e-01, 9.2766667698e-02, -1.3000000145e-01
1.1173964000e-01, 9.2766667698e-02, -1.3003333478e-01
1.1175764800e-01, 9.1966667689e-02, -1.3003333478e-01
1.1177565600e-01, 9.2233334359e-02, -1.3006666811e-01
1.1179366400e-01, 9.2500001028e-02, -1.3006666811e-01
1.1181167200e-01, 9.2233334359e-02, -1.3010000145e-01
1.1182968000e-01, 9.2500001028e-02, -1.3010000145e-01
1.1184768800e-01, 9.2500001028e-02, -1.3013333478e-01
1.1186569600e-01, 9.2233334359e-02, -1.3016666811e-01
1.1188370400e-01, 9.2766667698e-02, -1.3016666811e-01
1.1190171200e-01, 9.2766667698e-02, -1.3020000145e-01
1.1191972000e-01, 9.2500001028e-02, -1.3020000145e-01
1.1193772800e-01, 9.1966667689e-02, -1.3023333478e-01
1.1195573600e-01, 9.1966667689e-02, -1.3023333478e-01
1.1197374400e-01, 9.1966667689e-02, -1.3026666811e-01
1.1199175200e-01, 9.1966667689e-02, -1.3030000145e-01
1.1200976000e-01, 9.1966667689e-02, -1.3030000145e-01
1.1202776800e-01, 9.2500001028e-02, -1.3033333478e-01
1.1204577600e-01, 9.2233334359e-02, -1.3033333478e-01
1.1206378400e-01, 9.2233334359e-02, -1.3036666812e-01
1.1208179200e-01, 9.1666667686e-02, -1.3036666812e-01
1.1209980000e-01, 9.2500001028e-02, -1.3040000145e-01
1.1211780800e-01, 9.2500001028e-02, -1.3043333478e-01
1.1213581600e-01, 9.1966667689e-02, -1.3043333478e-01
1.1215382400e-01, 9.2233334359e-02, -1.3046666812e-01
1.1217183200e-01, 9.1966667689e-02, -1.3046666812e-01
1.1218984000e-01, 9.1666667686e-02, -1.3050000145e-01
1.1220784800e-01, 9.1966667689e-02, -1.3053333478e-01
1.1222585600e-01, 9.1966667689e-02, -1.3053333478e-01
1.1224386400e-01, 9.1666667686e-02, -1.3056666812e-01
1.1226187200e-01, 9.1966667689e-02, -1.3056666812e-01
1.1227988000e-01, 9.1400001016e-02, -1.3060000145e-01
1.1229788800e-01, 9.1400001016e-02, -1.3060000145e-01
1.1231589600e-01, 9.1666667686e-02, -1.3063333479e-01
1.1233390400e-01, 9.1400001016e-02, -1.3066666812e-01
1.1235191200e-01, 9.1133334347e-02, -1.3066666812e-01
1.1236992000e-01, 9.1966667689e-02, -1.3070000145e-01
1.1238792800e-01, 9.1400001016e-02, -1.3070000145e-01
1.1240593600e-01, 9.1133334347e-02, -1.3073333479e-01
1.1242394400e-01, 9.1666667686e-02, -1.3073333479e-01
1.1244195200e-01, 9.1133334347e-02, -1.3076666812e-01
1.1245996000e-01, 9.1400001016e-02, -1.3080000145e-01
1.1247796800e-01, 9.0866667677e-02, -1.3080000145e-01
1.1249597600e-01, 9.1966667689e-02, -1.3083333479e-01
1.1251398400e-01, 9.1400001016e-02, -1.3083333479e-01
1.1253199200e-01, 9.1666667686e-02, -1.3086666812e-01
1.1255000000e-01, 9.1400001016e-02, -1.3086666812e-01
1.1256800800e-01, 9.1133334347e-02, -1.3090000146e-01
1.1258601600e-01, 9.1666667686e-02, -1.3093333479e-01
1.1260402400e-01, 9.1400001016e-02, -1.3093333479e-01
1.1262203200e-01, 9.1666667686e-02, -1.3096666812e-01
1.1264004000e-01, 9.1966667689e-02, -1.3096666812e-01
1.1265804800e-01, 9.1666667686e-02, -1.3100000146e-01
1.1267605600e-01, 9.1666667686e-02, -1.3100000146e-01
1.1269406400e-01, 9.1666667686e-02, -1.3103333479e-01
1.1271207200e-01, 9.1400001016e-02, -1.3106666812e-01
1.1273008000e-01, 9.1666667686e-02, -1.3106666812e-01
1.1274808800e-01, 9.1666667686e-02, -1.3110000146e-01
1.1276609600e-01, 9.1966667689e-02, -1.3110000146e-01
1.1278410400e-01, 9.1666667686e-02, -1.3113333479e-01
1.1280211200e-01, 9.1666667686e-02, -1.3113333479e-01
1.1282012000e-01, 9.1133334347e-02, -1.3116666812e-01
1.1283812800e-01, 9.1133334347e-02, -1.3120000146e-01
1.1285613600e-01, 9.1666667686e-02, -1.3120000146e-01
1.1287414400e-01, 9.1666667686e-02, -1.3123333479e-01
1.1289215200e-01, 9.1666667686e-02, -1.3123333479e-01
1.1291016000e-01, 9.1400001016e-02, -1.3126666813e-01
1.1292816800e-01, 9.1666667686e-02, -1.3126666813e-01
1.1294617600e-01, 9.1666667686e-02, -1.3130000146e-01
1.1296418400e-01, 9.1966667689e-02, -1.3133333479e-01
1.1298219200e-01, 9.1966667689e-02, -1.3133333479e-01
1.1300020000e-01, 9.1400001016e-02, -1.3136666813e-01
1.1301820800e-01, 9.1666667686e-02, -1.3136666813e-01
1.1303621600e-01, 9.1400001016e-02, -1.3140000146e-01
1.1305422400e-01, 9.1400001016e-02, -1.3140000146e-01
1.1307223200e-01, 9.1400001016e-02, -1.3143333479e-01
1.1309024000e-01, 9.1666667686e-02, -1.3146666813e-01
1.1310824800e-01, 9.1666667686e-02, -1.3146666813e-01
1.1312625600e-01, 9.1400001016e-02, -1.3150000146e-01
1.1314426400e-01, 9.1400001016e-02, -1.3150000146e-01
1.1316227200e-01, 9.1400001016e-02, -1.3153333480e-01
1.1318028000e-01, 9.1400001016e-02, -1.3153333480e-01
1.1319828800e-01, 9.0866667677e-02, -1.3156666813e-01
1.1321629600e-01, 9.1400001016e-02, -1.3160000146e-01
1.1323430400e-01, 9.1133334347e-02, -1.3160000146e-01
1.1325231200e-01, 9.1133334347e-02, -1.3163333480e-01
1.1327032000e-01, 9.1666667686e-02, -1.3163333480e-01
1.1328832800e-01, 9.0866667677e-02, -1.3166666813e-01
1.1330633600e-01, 9.1133334347e-02, -1.3166666813e-01
1.1332434400e-01, 9.0866667677e-02, -1.3170000146e-01
1.1334235200e-01, 9.1400001016e-02, -1.3173333480e-01
1.1336036000e-01, 9.1400001016e-02, -1.3173333480e-01
1.1337836800e-01, 9.1666667686e-02, -1.3176666813e-01
1.1339637600e-01, 9.1966667689e-02, -1.3176666813e-01
1.1341438400e-01, 9.0866667677e-02, -1.3180000147e-01
1.1343239200e-01, 9.1666667686e-02, -1.3180000147e-01
1.1345040000e-01, 9.1400001016e-02, -1.3183333480e-01
1.1346840800e-01, 9.1400001016e-02, -1.3186666813e-01
1.1348641600e-01, 9.1400001016e-02, -1.3186666813e-01
1.1350442400e-01, 9.0866667677e-02, -1.3190000147e-01
1.1352243200e-01, 9.1133334347e-02, -1.3190000147e-01
1.1354044000e-01, 9.1133334347e-02, -1.3193333480e-01
1.1355844800e-01, 9.0866667677e-02, -1.3193333480e-01
1.1357645600e-01, 9.1666667686e-02, -1.3196666813e-01
1.1359446400e-01, 9.0866667677e-02, -1.3200000147e-01
1.1361247200e-01, 9.1133334347e-02, -1.3200000147e-01
1.1363048000e-01, 9.1133334347e-02, -1.3203333480e-01
1.1364848800e-01, 9.1666667686e-02, -1.3203333480e-01
1.1366649600e-01, 9.1133334347e-02, -1.3206666813e-01
1.1368450400e-01, 9.0866667677e-02, -1.3206666813e-01
1.1370251200e-01, 9.1400001016e-02, -1.3210000147e-01
1.1372052000e-01, 9.1133334347e-02, -1.3213333480e-01
1.1373852800e-01, 9.1133334347e-02, -1.3213333480e-01
1.1375653600e-01, 9.1133334347e-02, -1.3216666814e-01
1.1377454400e-01, 9.1400001016e-02, -1.3216666814e-01
1.1379255200e-01, 9.0600001007e-02, -1.3220000147e-01
1.1381056000e-01, 9.0600001007e-02, -1.3220000147e-01
1.1382856800e-01, 9.1133334347e-02, -1.3223333480e-01
1.1384657600e-01, 9.0866667677e-02, -1.3226666814e-01
1.1386458400e-01, 9.0333334338e-02, -1.3226666814e-01
1.1388259200e-01, 9.0600001007e-02, -1.3230000147e-01
1.1390060000e-01, 9.0600001007e-02, -1.3230000147e-01
1.1391860800e-01, 9.0866667677e-02, -1.3233333480e-01
1.1393661600e-01, 9.0333334338e-02, -1.3233333480e-01
1.1395462400e-01, 9.0866667677e-02, -1.3236666814e-01
1.1397263200e-01, 9.0866667677e-02, -1.3240000147e-01
1.1399064000e-01, 9.0600001007e-02, -1.3240000147e-01
1.1400864800e-01, 9.0066667668e-02, -1.3243333481e-01
1.1402665600e-01, 9.0066667668e-02, -1.3243333481e-01
1.1404466400e-01, 9.0333334338e-02, -1.3246666814e-01
1.1406267200e-01, 9.0600001007e-02, -1.3246666814e-01
1.1408068000e-01, 8.9800000998e-02, -1.3250000147e-01
1.1409868800e-01, 9.0066667668e-02, -1.3253333481e-01
1.1411669600e-01, 9.0866667677e-02, -1.3253333481e-01
1.1413470400e-01, 9.0066667668e-02, -1.3256666814e-01
1.1415271200e-01, 9.0333334338e-02, -1.3256666814e-01
1.1417072000e-01, 9.0333334338e-02, -1.3260000147e-01
1.1418872800e-01, 9.0333334338e-02, -1.3260000147e-01
1.1420673600e-01, 9.0866667677e-02, -1.3263333481e-01
1.1422474400e-01, 9.0333334338e-02, -1.3266666814e-01
1.1424275200e-01, 9.0066667668e-02, -1.3266666814e-01
1.1426076000e-01, 8.9800000998e-02, -1.3270000148e-01
1.1427876800e-01, 9.0333334338e-02, -1.3270000148e-01
1.1429677600e-01, 9.0066667668e-02, -1.3273333481e-01
1.1431478400e-01, 8.9800000998e-02, -1.3273333481e-01
1.1433279200e-01, 9.0600001007e-02, -1.3276666814e-01
1.1435080000e-01, 9.0066667668e-02, -1.3280000148e-01
1.1436880800e-01, 8.9800000998e-02, -1.3280000148e-01
1.1438681600e-01, 9.0066667668e-02, -1.3283333481e-01
1.1440482400e-01, 9.0066667668e-02, -1.3283333481e-01
1.1442283200e-01, 8.9800000998e-02, -1.3286666814e-01
1.1444084000e-01, 8.9800000998e-02, -1.3286666814e-01
1.1445884800e-01, 8.9266667659e-02, -1.3290000148e-01
1.1447685600e-01, 9.0333334338e-02, -1.3293333481e-01
1.1449486400e-01, 8.9800000998e-02, -1.3293333481e-01
1.1451287200e-01, 8.9800000998e-02, -1.3296666814e-01
1.1453088000e-01, 9.0066667668e-02, -1.3296666814e-01
1.1454888800e-01, 8.9800000998e-02, -1.3300000148e-01
1.1456689600e-01, 8.9533334329e-02, -1.3303333481e-01
1.1458490400e-01, 8.9533334329e-02, -1.3303333481e-01
1.1460291200e-01, 9.0333334338e-02, -1.3306666815e-01
1.1462092000e-01, 8.9800000998e-02, -1.3306666815e-01
1.1463892800e-01, 8.9800000998e-02, -1.3310000148e-01
